,video_id,index,extracted
56,v8Gxd1jMfrU,56,
57,i4XU7wiwrwg,57,12.0
58,gbl6ytxalRw,58,
59,lhTKWhi7dfk,59,
60,nH8r8cpsQjk,60,3.0
61,JeDg1PXRoNk,61,
62,5NbesbOyXhw,62,
63,vJ4LrcXMGC4,63,
64,eZB9YrX3DEo,64,
65,kJrrB4vf2kM,65,1.0
66,11UiF8wzFkQ,66,
67,pVsjS8AtBZU,67,
68,_gGDVR1abKI,68,6.0
69,pMCR3DVwQvo,69,
70,xj2MW75NYds,70,
71,yqMy-UYImFc,71,
72,_O3pSATD83Y,72,
73,ZlyflWCODwk,73,4.0
74,L9qsvkRMruk,74,
75,zkmHFeAb0lw,75,
76,ZjGE1Y_Py_A,76,0.0
77,KyeBKmAheRs,77,2.0
78,7zPratGClfo,78,
79,n9I0OaVCuS4,79,0.0
80,9TIgN-p-9sk,80,
81,1MBMH1Wgj1c,81,
82,idjNJlIO-ag,82,
83,Tjqjt9hIey0,83,
84,xzg_JAksx-I,84,
85,XnP27sZ2umE,85,2.0
86,Wyj-YRzUClI,86,
87,EDef6CL3yb8,87,3.0
88,I0_ZNsNNn28,88,
89,MAphCRBAW78,89,
90,EOxT9WHfsp4,90,
91,JOAvQOIB-m8,91,
92,WbNfK-1Bhys,92,
93,bF2CsTKPViY,93,
94,tp2tEndaKto,94,7.0
95,4wMlJXjv4OY,95,
96,bqRfFGeynkI,96,
97,rh33Kp0M9pQ,97,
98,OjzNOulRBZ0,98,10.0
99,PQV2ZbJBLNk,99,
100,p-0dF34nX1o,100,
101,P5VLyHxDwOc,101,1.0
102,KCc4kLj84yQ,102,0.0
103,AvtwGp98eQc,103,0.0
104,YUiaOBcp4pc,104,
105,iblUei35EeY,105,
106,4UMintmrYV4,106,
107,E_mwHEhhD5s,107,3.0
108,6BH-99L8P2M,108,2.0
109,otUkAEp4y4Q,109,2.0
110,xjkj1piLjNM,110,
111,8vs-6eT1mFs,111,3.0
112,mXl1mQZt-WU,112,
113,okmu04He-xQ,113,0.0
114,XLA4mdVFnXk,114,
115,2FN0HTOkxnM,115,
116,OIQ0eRN6Wf8,116,
117,UVOxe6PRBMg,117,
118,RadZwAQhGSA,118,
119,GoE8dtHIqAw,119,6.0
120,O5PejzO_dAk,120,0.0
121,tKQlRSlLxHE,121,
122,BigZ2rHCW58,122,0.0
123,gvt8IfSnwhg,123,
124,7mxQHGO6hek,124,5.0
125,lY9dGj_bzbQ,125,
126,TMLKODuJ0Xw,126,0.0
127,setJKR_nk84,127,
128,ueZ6Vy__em4,128,1.0
129,OyDc83fxvuc,129,
130,R5bKyb9nu4c,130,
131,5v3f4MSHJXk,131,
132,77sCSrAe6pc,132,0.0
133,2IQS93Y2Q6Q,133,2.0
134,uRLBtTKSFF0,134,8.0
135,pSx-dd6rlxw,135,
136,Pm1RyMfZGgo,136,0.0
137,fy-1p48vfk8,137,7.0
138,n7Z-tTzYTG0,138,
139,vfBbOiM2-74,139,
140,N8vUh45KpiI,140,
141,2LxJuWboSTw,141,
142,tmEpjlsvArE,142,0.0
143,4-sFBBOfTc8,143,
144,5nZcjDmugBs,144,
145,CBxBqB2I5LE,145,3.0
146,oT3rZhqDYMY,146,0.0
147,GfJJiflAFlM,147,
148,1VRAn5GaW8U,148,
149,h7tjcAq3tks,149,15.0
150,Invfy0pMy34,150,0.0
151,ydhLVuxRmiQ,151,
152,XQgN47Xvpck,152,0.0
153,GH_kVYi-6kU,153,2.0
154,o8YJv6SIYU0,154,2.0
155,7gGcsept-MA,155,
156,n0nu-Pep8Ms,156,
157,AcMtOHUw9XY,157,
158,WliGfPL-ETw,158,0.0
159,FkvZGFr8ejM,159,0.0
160,MUvzWrc-Rco,160,1.0
161,VSfmqbxgEV4,161,
162,SC7DclTVnuw,162,1.0
163,3J5sPeyzoGk,163,0.0
164,uLTm0xrG-v4,164,
165,U2erVR3lTrk,165,
166,vtPOt4BwCA8,166,0.0
167,VbXj6LPyLzc,167,
168,fnByTtevK7U,168,0.0
169,hNaXK__kLP8,169,
170,G8KmxxesTNU,170,
171,vmlGA2WBIgY,171,0.0
172,2Za4bDjRQ5M,172,
173,kSgMdTTY8aU,173,
174,wOE179KtIO8,174,
175,9T_FhYPXV8g,175,
176,wU9RFytQZNQ,176,
177,ktYMKBI9Upg,177,12.0
178,JHO_AzR-EX8,178,
179,g3Gflb0hk0I,179,0.0
180,4L6t83pLDOQ,180,
181,drg-Zvw0X38,181,3.0
182,RPlO5Om9fLA,182,0.0
183,Xml6h6M75nE,183,
184,UyIiII5dLMM,184,0.0
185,f6zP-YoD1Qw,185,
186,l2IPyU8800s,186,0.0
187,stCTHPMv8Is,187,0.0
188,jHg3sqHpgYU,188,
189,0KrRclEeAkU,189,0.0
190,8-bbtnrSAHI,190,2.0
191,kciOalwYiiw,191,1.0
192,_RwIXaMW9GM,192,19.0
193,RXWwMghxmr4,193,1.0
194,JveyoCdoCuI,194,
195,VfGpW96k4CU,195,
196,WTTeLelzdus,196,
197,JBRM1hiiPGk,197,
198,pUuncq98IFs,198,
199,dsfCxodI9i8,199,3.0
200,tEyBtPDX0wM,200,
201,z7mgSMf7CiA,201,
202,JBHlW-exHSk,202,0.0
203,LSNBO5HzPBw,203,
204,m0OhEVd7oT4,204,
205,qVfsTWdbDtc,205,
206,Jjnd_A1Y4kc,206,0.0
207,dL806SHL0Rw,207,
208,15RicuKUHTs,208,0.0
209,mBc6_qgMNHg,209,
210,Ifou0eU8cG0,210,
211,MEgRW8gTPR4,211,6.0
212,rwZyQ-2QlTA,212,
213,ZwtzB2RzXqE,213,
214,z07nk7EH4rQ,214,
215,fASWl9P4gp4,215,
216,9N69i-TKuHU,216,
217,gZ8HtUp4DGs,217,12.0
218,trpsaPOQ8DM,218,
219,m5mMWjuPGf0,219,
220,2lhbSEVtpxo,220,0.0
221,lI1EjmguD08,221,
222,kOXUAUjCUe8,222,4.0
223,JtdX78vtXfM,223,
224,qQWW2-gXX7k,224,
225,yLuMEkTnEFQ,225,2.0
226,aiu7QCP6x6s,226,0.0
227,3CQI1bMZ2lM,227,
228,XXzp1pZjhbQ,228,
229,ShQLprWdJ98,229,
230,A4p5KMBcubg,230,
231,vKKKii25Ppc,231,0.0
232,87f9wzhOQTA,232,
233,go-r5zP9QMY,233,0.0
234,OnNp5P47Ifc,234,
235,U665NzJjIs0,235,6.0
236,Vz5xoubeoJo,236,
237,vry6smDzu1A,237,
238,KbhPfwDgEyM,238,2.0
239,xpqYreFLJMQ,239,0.0
240,RxXHwp4sdyY,240,
241,yXpS7ND0tpc,241,
242,ak_Ru1uOn4E,242,
243,Xssya7bteos,243,4.0
244,8qoOATQx8E4,244,23.0
245,mh6QbOXWzBw,245,5.0
246,0EasANyciS0,246,6.0
247,eW1G96wMUJg,247,5.0
248,nEyUt_LJ6Bo,248,10.0
249,mnuVDdU28WA,249,
250,hOQy3C0Fu_8,250,
251,ldzbTW68ceE,251,
252,czjfdxOp9XU,252,15.0
253,cpjmotW3yOU,253,
254,5SdM9HqMFwA,254,
255,2ROQk24NnO4,255,3.0
256,2LFfSLEcUbo,256,
257,UVde6VSz0Pw,257,0.0
258,Jx8-zJ8hSp4,258,
259,E1mRqiJtZAw,259,
260,xf_E76GeJTs,260,
261,9BDqhW-xnNk,261,6.0
262,yp5z0UCjSuA,262,
263,NztKbZDD8dA,263,25.0
264,4W-Sb3w8Yso,264,
265,D5aZYxtxu08,265,
266,vcmQCf4a--o,266,15.0
267,7kjXtxESOaA,267,
268,gFqMt0Q29nk,268,0.0
269,lgsLNPtZ34s,269,
270,G9xxC4gBcx0,270,5.0
271,6VsAcdbToP0,271,27.0
272,mBSE2zh2bsg,272,4.0
273,BGB1e61TyXM,273,21.0
274,e4B1FvmSah8,274,4.0
275,D3gjNZCcFbk,275,6.0
276,uTeLIbsA2WQ,276,
277,Prpwys8F4-8,277,
278,r9gA5F-Ruwk,278,4.0
279,_l5jU9XaDTQ,279,
280,W_GkbuZ4_54,280,40.0
281,wSykSlUQ09Y,281,
282,PpqX8bZmseI,282,2.0
283,ZFe1_BZan94,283,
284,J-K6l2bT2GA,284,9.0
285,fq6fW1zP5Ck,285,
286,uK3qxWrMg-M,286,1.0
287,vKaRwQeJuIU,287,14.0
288,BwjKYB4ZwQE,288,
289,o9JIooO-xPo,289,
290,PQJ-RdUfo_A,290,
291,GKI4nEk6q5E,291,
292,Cd4ooJDHp6g,292,
293,RkWhEci1Bv8,293,
294,LNTh7p6FX6w,294,
295,kJtMqbTYr-A,295,
296,g4oN7Qi9wsg,296,
297,hRpAGNbudz4,297,
298,HletWmVIriM,298,0.0
299,aUri9fRUFr4,299,
300,NMJXrOMj3Xs,300,
301,sSCTQXB9EYo,301,18.0
302,SEVWY6MPuok,302,0.0
303,0W-lh878yTE,303,
304,O43PIsReszI,304,1.0
305,bJl1mgvYG1U,305,2.0
306,KZiSvXkElNE,306,
307,hZSEzeHZh6o,307,3.0
308,SJEIOv_T3is,308,
309,iR5PAYNR9Rk,309,1.0
310,hO9DoXrD62Y,310,1.0
311,B9GJaN6KiIg,311,
312,rg1HM9-CKNk,312,
313,pdkUhPYK1CE,313,0.0
314,783TvcFMjNE,314,1.0
315,iIz4_e4sJXs,315,9.0
316,3uOiQLDu0wk,316,
317,USJmiDyb5a0,317,
318,luVQURxjfDA,318,
319,R9B_owcSv2s,319,
320,cbr4B9x8Ync,320,
321,i0RgpDSz0ns,321,
322,VHM4JzQGZHE,322,1.0
323,fQqaGFoIQb4,323,
324,i21WzXwjrq8,324,3.0
325,sxPkdXAZ29s,325,0.0
326,VUO1EeKNoco,326,4.0
327,6PfE3mgFiMs,327,
328,_lEAESC8Tkk,328,2.0
329,85QosvzssXg,329,7.0
330,eYgtRL-MQ58,330,
331,KT-Is_rPTtE,331,
332,eQ2f09olErc,332,2.0
333,9QX2fc82FRQ,333,0.0
334,hGYiL16FLxE,334,
335,z2P1sV61DWg,335,2.0
336,JSZySS-ewe0,336,
337,jSeqQD44iIU,337,1.0
338,rYjf3z9ELu8,338,0.0
339,6SHhc9MctGY,339,
340,WwBA943o0ks,340,4.0
341,G4j6A52nkQI,341,1.0
342,GXJkHpXhLb0,342,
343,yyZaP8MfnBU,343,
344,eenltHA2KWw,344,1.0
345,QxZv6tygm6I,345,11.0
346,jaSXZdOdFrE,346,
347,LZ-qbonbiHM,347,2.0
348,IueB8rLmBc4,348,
349,INKcCmDMlwg,349,11.0
350,XYNx_HEeWxg,350,10.0
351,5mQSiQrMXlc,351,
352,9U4DRZNgJhI,352,
353,fkxU1-tA2O0,353,
354,CSpyvpAF5Z8,354,2.0
355,409TfTgE2KE,355,
356,9nyh2EBf8EI,356,7.0
357,cQl8b3xiJSs,357,
358,RuesndvTXVs,358,
359,7b7dU5i-Ciw,359,
360,cFIESaiulhc,360,
361,4bcK9d2EA5E,361,
362,s4kbzXlckOM,362,
363,DFkdzAqhwow,363,
364,zxrCnZ_Ouck,364,
365,40PKYZBIbA4,365,
366,aUCSQWVMhs4,366,
367,0iZ8fEkD2ys,367,0.0
368,vH7UZuGYZ8k,368,
369,q-t4o08mDaI,369,3.0
370,6Sju6u2KOpo,370,
371,qBnqaaaofC0,371,
372,6fY-jA1DXNs,372,
373,AxxF5bl37oA,373,0.0
374,1wmmGN82At8,374,1.0
375,HQSFdrMIlgo,375,
376,5ic81vUJJHM,376,1.0
377,Z8i3DglTpYg,377,
378,bc1_8aKIQ3c,378,0.0
379,qv1b54NgbIw,379,4.0
380,KjLnGbJj9JA,380,9.0
381,wqOEkuXLOj8,381,
382,zF0qCpzWqus,382,0.0
383,wqDHVB4xiR8,383,0.0
384,qQADVveaXtQ,384,
385,rMUHqX8a1rQ,385,
386,1kynDZpytkU,386,
387,g_y2TpgRhKY,387,
388,o6VVNGsjcjk,388,
389,LlVYaIuzpSE,389,7.0
390,67tuMNcOyxM,390,6.0
391,zwFPfywI1VY,391,
392,7cDYfv2O6Wc,392,3.0
393,1Kle-TEPMmg,393,13.0
394,ndma35rISBw,394,
395,XMqBWPoMHkI,395,6.0
396,TYEth8L7KdU,396,3.0
397,S11WT5iFnlQ,397,2.0
398,TLI65WoQc1Y,398,
399,nirvfSkusQA,399,
400,AUe08foFrt4,400,3.0
401,zANWucYPimA,401,0.0
402,jUzpzUKKVwc,402,
403,ehDYTiWqt9w,403,
404,RZNFdFYAdwU,404,
405,w79m9ODjZbw,405,2.0
406,duFsL4TRskE,406,
407,sMH4xl1bbeI,407,6.0
408,GV8oObuJfD8,408,0.0
409,ECP9CqofHGY,409,14.0
410,c_mHY7US5kc,410,13.0
411,RWU315kO0WM,411,
412,ad_pyZ5ChaU,412,
413,hvuXI5YwXWI,413,
414,xgVedO_UWHo,414,
415,7S_dVs62qHc,415,0.0
416,dkOGTCliLTU,416,1.0
417,r_uf73_gQIA,417,0.0
418,Q6v2Q4YJjYQ,418,
419,0kH8WsVHpkc,419,4.0
420,7vUffZvuzfE,420,
421,1Lxi5hFPR4I,421,0.0
422,71ow6R_oyCA,422,
423,sz0QP5VTUqE,423,12.0
424,dVC8fqx9Ywc,424,6.0
425,BhGUpVCW84I,425,7.0
426,JJGhUoM2LJY,426,15.0
427,Az50BAIt0JE,427,0.0
428,hDJHqpowq6o,428,2.0
429,zfL1ZQU3vM4,429,
430,ZZl9OyFmFzk,430,
431,nvVPNiOI66A,431,
432,Y6Yj1Dw0SoA,432,2.0
433,TRdq0K6T1zc,433,
434,ULV6DWW5OYQ,434,
435,2UuCFyY2D58,435,7.0
436,AKS70XAdNZ0,436,
437,V4nM3ZfLG3o,437,
438,dd0ktE-D7mE,438,4.0
439,eHhCpO4-iY0,439,0.0
440,yBQdTx9QOv0,440,0.0
441,Mk8hVo86P3M,441,
442,79lCzVcKR-k,442,8.0
443,xxmcgeTqcZ8,443,
444,0SQFtOfGIy4,444,2.0
445,Uqez6FrInFo,445,
446,0NGbtZQNbbA,446,
447,45nt2VogJmA,447,
448,1eZSLCxT0bo,448,
449,JIOBYLhDL1I,449,
450,N6hfRUnEhrs,450,
451,NRbf8c-mpfE,451,
452,8fkAtZyUw_4,452,
453,WL8cML7z_pU,453,0.0
454,PnIsWz1ErC4,454,
455,9y2Dh9A-BqI,455,2.0
456,RZBxhAaWQuw,456,
457,_ViIitiKses,457,
458,af3ad8rZhto,458,0.0
459,xbY-yd0aPNU,459,
460,9td9v8l53mI,460,
461,hf0Np_Z0V2U,461,
462,te87HNIDfo0,462,0.0
463,qlR7Hl_v7EE,463,
464,Xey7djScMmA,464,0.0
465,u7xxwqogcl8,465,
466,UT8VVJDXvFs,466,
467,gXgJ3-yAR74,467,
468,kp_W8cEz4Ys,468,
469,W1mKEAJcS7Y,469,
470,u-IEBGzkwfc,470,0.0
471,Q1eXuA7RePE,471,
472,pvyLAhp2E70,472,
473,6nFozrFTW18,473,0.0
474,0CfbX8oL-XA,474,17.0
475,EGMRecthnIc,475,
476,ibPM-6rYAKY,476,0.0
477,zGG2xminbQs,477,
478,To-ptQ8MYDA,478,5.0
479,rhFGi0zObMg,479,
480,0GkJSjOxD4U,480,4.0
481,SWZFW1M88Cs,481,
482,f_NjKyIScfA,482,2.0
483,6PSCrvk7Emw,483,
484,yR3-MgmS-L8,484,17.0
485,edMqIaCQmpg,485,8.0
486,jgvV80jAl38,486,
487,t6YEP-ME0aY,487,
488,XzP8N6e8XKk,488,
489,gv68HfkbwZc,489,4.0
490,SLjQWFb-Owg,490,
491,A4i54uqFoAI,491,
492,QNT3i0DDmqY,492,
493,cYCKALnNDhY,493,
494,mwA2hamVU0Y,494,1.0
495,NSPSTuDeieU,495,2.0
496,sSDrTScvkvc,496,
497,Tfpazhl4xB8,497,1.0
498,LLMVfMsUsac,498,4.0
499,PAh6aJFUJ8w,499,
500,3Vx54PZXiN8,500,
501,Krc8rw5hITI,501,1.0
502,6PxinCerza0,502,
503,Cawsd9PRRWI,503,
504,fceJpY_1vRQ,504,
505,FY9t9_Ce-zM,505,
506,GdIo1RqhHrU,506,0.0
507,OFq9JWtIRR8,507,
508,EZEKp9uhYUM,508,3.0
509,iZCC42joQsc,509,0.0
510,nRfU_c4QlaQ,510,2.0
511,ALQSqvmWldE,511,
512,hperbZlAay8,512,
513,5-JUN-djKis,513,
514,M-x4ckTJMgo,514,5.0
515,LJFXTWKHNQs,515,6.0
516,5FUzfFk7huk,516,
517,1xS1PpoLnYY,517,
518,GWv4DpMkPTA,518,
519,puWEuQDib9s,519,
520,twcapFbmJKQ,520,
521,kDeswBOIGx4,521,0.0
522,FMo-6UGnf3U,522,
523,0rUBjdil2QY,523,0.0
524,GI-fwYOe3HI,524,2.0
525,XTITdj3RC4A,525,
526,5S0mSnkW2QQ,526,
527,juHefEjwJ9o,527,
528,wM5kGJfTtEM,528,8.0
529,MNkiGoNyG3w,529,
530,4LzmhPqI8q0,530,
531,aiEGEGcokUc,531,0.0
532,QvNw1f-xuIM,532,0.0
533,ZmqUkNef6pg,533,
534,jyg-zu8U5cU,534,
535,1Qilemz0LGw,535,12.0
536,vSbAA9aaOJs,536,0.0
537,KpJ9R6PaG7E,537,
538,dSrYoDCKNe0,538,
539,FaSyNMOo3G4,539,0.0
540,MfN9toCb6Tg,540,5.0
541,TS3DOIkTRW8,541,0.0
542,I6tdSfY-h9M,542,0.0
543,NVOCiZ6bEgI,543,
544,blAwTLwI5wo,544,
545,SISQOgia738,545,1.0
546,I9ue2t1e3e8,546,
547,8yA7R_dvBV8,547,
548,1FTbtcytbGM,548,
549,4zzvPFaehqM,549,1.0
550,46X6W7lbz28,550,
551,yuCuuYUQFXM,551,2.0
552,Nue4MOEX_Ps,552,
553,Kc69js4CQqg,553,
554,890rFQuk5fg,554,
555,yyQWZ-Lo2PQ,555,
556,AvNpOPE7auo,556,
557,42s6Uu4VoLQ,557,0.0
558,bBU9VFzAuwQ,558,
559,H0yu6doleTU,559,2.0
560,q23W8fvr1XQ,560,
561,D4qc5RVQmdI,561,
562,KmvrjqggAQ0,562,
563,HjuaeKMeRf8,563,
564,66vp_R0BlLQ,564,0.0
565,YKwV8nnqZJ4,565,0.0
566,FmnD0lqQnLU,566,0.0
567,lCEXQnnwZxw,567,11.0
568,ZVrzAqy62Us,568,5.0
569,_Xseig_1Ge4,569,
570,VQ_iGNGMPoE,570,
571,VQD38WPAYDY,571,
572,Mp5EZ0XgNXM,572,1.0
573,bW9I3VmVzs0,573,
574,FH70bDmf_sw,574,
575,PvI0FTBX3T4,575,7.0
576,PVwaroG7WY4,576,1.0
577,X49eMqpSd2s,577,
578,Fe0sdHw3sc4,578,1.0
579,3Q9AUl27woI,579,0.0
580,zX4w4SbzrzE,580,
581,Bp-BrZr9faE,581,0.0
582,Kz1f-dXRxlk,582,
583,HD-zGs8H_mk,583,18.0
584,yd8U_QUDu50,584,4.0
585,S1rq30D_26A,585,
586,yuLJBuN5184,586,4.0
587,RtUFvbqyRb0,587,0.0
588,Xr3ypM5-XsI,588,3.0
589,7n02cOonEgo,589,
590,dix8K0IaDjM,590,2.0
591,0aak2nIbivA,591,
592,E7VZEWfBZJM,592,
593,mC-SkrxmRIg,593,3.0
594,LMnzPdMX6Rg,594,1.0
595,GSl5IHKtzxg,595,0.0
596,uMkSZENTdRI,596,0.0
597,VqCntxiiV5Q,597,0.0
598,Rpkx0ESj5N0,598,1.0
599,ftVvIy4ew2I,599,
600,BjcYdckJDH4,600,3.0
601,BFnNJaX9HEo,601,
602,VjvX4tzzlbo,602,0.0
603,yVRE6Za2yLY,603,
604,tdNm4JAP16U,604,0.0
605,hbwmyKv9Hio,605,
606,zBcre5S-Ej0,606,10.0
607,RHcwD39Zgkg,607,
608,0-qKujfhqRI,608,0.0
609,mehOIu1jNqo,609,
610,GsSqGGcv2hE,610,
611,v4X7mA_trVU,611,4.0
612,TkyLxKRZSlw,612,1.0
613,wmsgTkE5w70,613,9.0
614,eBXBMRHQTHU,614,
615,dA9PpFk6sQg,615,2.0
616,9X2Fs6Yx4gM,616,5.0
617,jhNYBXgK4o0,617,1.0
618,WPrzR4HR190,618,0.0
619,HzvKcxYds-4,619,
620,z3nbHlCA-Cg,620,
621,iH7qpX38hdI,621,
622,Qdl156pV1S4,622,0.0
623,tacaKiOKd8U,623,
624,Fe5aOkYVwX0,624,
625,CdACT2M-5tw,625,
626,9LYfwAfq2SE,626,
627,jnrSeFdXszw,627,0.0
628,jXkurQdY9M0,628,7.0
629,6bGN_v4EoLU,629,1.0
630,apX-lIuS9l0,630,6.0
631,rkS9CqT6HVQ,631,
632,Mpn347NBrUs,632,
633,y4SSCkifrXE,633,0.0
634,_-6Pyu-N3_g,634,
635,sJDk041j4cw,635,4.0
636,4RI6rDxbfbs,636,0.0
637,yFGEF5YsAwg,637,
638,oT_4aJz0rQQ,638,
639,ueV-lLjAdGg,639,
640,URT-PIP2pNo,640,
641,B0uTQoEwu5o,641,0.0
642,OTmADghRgWg,642,17.0
643,HOAe27md0dQ,643,
644,wr_uQrP10DY,644,
645,BqueMpxtNmY,645,1.0
646,OGZPB5ap9dE,646,14.0
647,cozyh3zXkoo,647,
648,hWDru4mHKNQ,648,22.0
649,Xnj5y0RY1Ic,649,
650,nMVJcRLrR3s,650,4.0
651,oGk4LgKUf0w,651,
652,x2Qq2Hu8saQ,652,8.0
653,IQev9SqkEtQ,653,2.0
654,XXTL17mzk54,654,10.0
655,lIjMzNXDGOQ,655,
656,onTQo5sPQNA,656,
657,MsIkXggTNB0,657,
658,dXspfjAaAIA,658,
659,cmc505wRR2c,659,2.0
660,MzyPoAysuZI,660,0.0
661,yEU8Fdj5zjU,661,5.0
662,6nCHkDNtV4Q,662,
663,77B4KIYxkuM,663,
664,ueKSVlFWGZg,664,9.0
665,plRG6JlVnOc,665,
666,Z5AZHclLAJ0,666,3.0
667,Apo_Fj8r-qI,667,2.0
668,z3V9Cuh4gOY,668,0.0
669,oL4ayjCa09w,669,7.0
670,3j19rcpq8HU,670,
671,kjxIDOBm05g,671,3.0
672,czLpgFi4q98,672,
673,8ZJjC8jejPM,673,
674,gBqkLZvJu0c,674,
675,spINHgEZ5F8,675,12.0
676,65nw1SohZZM,676,5.0
677,1xdShyCRTYY,677,
678,DGXaolIawII,678,1.0
679,qlIquN6fbJg,679,
680,2nJxkgyrtLg,680,
681,KlsIVpQp8Xg,681,5.0
682,6C6J9IgMZaA,682,
683,Q8BvMfX_B1s,683,1.0
684,itYru_BNq-Y,684,6.0
685,0anOlmrhFWk,685,
686,j1PkhuqK2u0,686,
687,SlM0xzehQO0,687,4.0
688,Ua1S7zzQMkk,688,0.0
689,QTenzk_iHzg,689,1.0
690,_TBFLgNiD-g,690,1.0
691,smlrn3JwcNM,691,
692,HwfTBWp5VhQ,692,
693,C4Jczbe6Ypc,693,
694,C5c9gdP7x_M,694,
695,f-TfFv2IwXA,695,
696,ZcxyX1NZvTE,696,
697,UBb8Br6WoMI,697,1.0
698,gG5_JZjR0y8,698,19.0
699,H9g5na747xc,699,3.0
700,7UxwWsnba6o,700,
701,hZstrAGn7F4,701,13.0
702,yNTHk1Wvn8o,702,5.0
703,fUa8E1N2Gak,703,10.0
704,iEGFyBk8I6Y,704,1.0
705,8MvYkffQEPU,705,
706,mKSnJcY8EW4,706,0.0
707,nXVGQ_mGfg4,707,3.0
708,UzvXe7vXPv0,708,
709,vSy60QpI8gY,709,1.0
710,tRyUH6yuIds,710,2.0
711,y7PhjioJqTw,711,
712,1ZpfjiidiGk,712,
713,499ecMFkQpk,713,
714,M25kd8_jpB4,714,
715,0fxy1qjmVeA,715,
716,8Zc3iiM89zU,716,
717,kMOUCaoLZiQ,717,10.0
718,9n-G3BbpGwU,718,
719,aaIhEt86V0M,719,
720,xYKeynLivl4,720,
721,N6oURNwGEB0,721,2.0
722,H4RVN7ELvzo,722,
723,d2j6tCrUbLQ,723,
724,DSHQdTFMXgw,724,3.0
725,Vdf2XGFP6xU,725,10.0
726,qc5ZYzhAuZ8,726,
727,tCkijMfPfWc,727,
728,eJkphJmo5Ag,728,0.0
729,VHURP0gTZAI,729,5.0
730,pjFSRvVqbiY,730,
731,DTwRsQheptI,731,2.0
732,RIQjqBadCt8,732,
733,aZ4-9I2-1eE,733,
734,HyW0CC-Bwlo,734,
735,EAqh-Tio2Ec,735,
736,Dw7HiJOMEPU,736,
737,wSoskKfbYr0,737,2.0
738,y3zn4Atlzb0,738,
739,3eR6aj3gZH8,739,1.0
740,EOPZnb95e68,740,0.0
741,JsdXp7H-6Xk,741,
742,35ENCfHDuRk,742,12.0
743,JN7V1A0XJoE,743,
744,EgcP-xBqHK0,744,
745,AiTCCjuW9Bw,745,
746,qDMIoS_2loc,746,
747,SOQpAzqeNcM,747,0.0
748,jdqRC0sqkv8,748,2.0
749,emf2-5Nlk3I,749,
750,tN29yz1cJ9w,750,
751,_fdDkcC05mQ,751,5.0
752,oLB-p7mtzMY,752,2.0
753,FuJingEbDfo,753,
754,yOY_Rn9Re8Q,754,1.0
755,yTcN2ciOZYk,755,4.0
756,xD1Kgs7PBhU,756,1.0
757,zixjJB_qcHI,757,0.0
758,GeolZ178ZzQ,758,0.0
759,JlRuRv16VhU,759,4.0
760,1GI_gFObX_c,760,
761,1-Fc2xc3lW4,761,
762,fh95mfUVcWA,762,
763,9k4en6m3HwM,763,
764,slLP9XrVLAM,764,
765,uPGub6MlOH8,765,0.0
766,C8Qf-ifFyYw,766,30.0
767,pgYlIc_exi0,767,
768,HdFKwlLdms0,768,
769,iPe0_vAU_2Q,769,6.0
770,hOTDL2CszVY,770,
771,dHYQ3a2KWHc,771,
772,0M84nyYjFxI,772,4.0
773,ufMgpTC5rso,773,
774,RqmJLNofGoc,774,5.0
775,TC6Ff95OwX8,775,1.0
776,oz1r7_N9EWE,776,5.0
