,video_id,index,extracted
107,urzLfGxCO1A,107,
108,n-I6Wxj-JFE,108,
109,etQV1WxccZk,109,
110,eL8Q1hXTdFc,110,
111,vmcMNnv-yA4,111,
112,zz4i_sO1jSE,112,
113,cHx_Oh2RQhU,113,26.0
114,MV2ZX9abJaw,114,1.0
115,3MpICsHNLUY,115,
116,yZCF_8q-Wmc,116,
117,07rcRZk5kUM,117,
118,LdxCXlENgT4,118,
119,yhjAzxPETY8,119,0.0
120,gvoRXF9GM0A,120,
121,jnMvKM1MSI4,121,0.0
122,gP_WI292G5E,122,
123,EbmoarSENMk,123,4.0
124,ZLD7R4lskH4,124,2.0
125,W9WYh96DIuw,125,
126,K3KoD-fCOnA,126,3.0
127,P9pu9hJG3BU,127,
128,xEeXuglVx7Y,128,
129,zMz1MLTBnTA,129,
130,5-QsD6zi8xs,130,
131,LjCGWx1I5LE,131,
132,EvJb3PT0yrk,132,3.0
133,8_mNIp7jk2s,133,0.0
134,g-BjCUqspk4,134,2.0
135,4iFYaeoE3n4,135,
136,7s36du9ZzeI,136,6.0
137,NkMFj1sClso,137,
138,trLbBJ2q500,138,1.0
139,Q_MXtnzgJE0,139,5.0
140,ydfEBfPVRpI,140,
141,LM75fdb8a-M,141,31.0
142,kSKlsTnMxLM,142,
143,1HXvlRa-f_w,143,3.0
144,hUR36heFtyg,144,5.0
145,mcoNkffptvk,145,1.0
146,pIGAGjKFVEo,146,
147,Ai_qxf2iMzQ,147,
148,YEW1SN-Cv3Q,148,5.0
149,btLgHi2rotc,149,
150,iEi810LGJMQ,150,10.0
151,sf6y48-wrDo,151,
152,9T7tWwtATjo,152,6.0
153,9wr0X0ukAf8,153,
154,Jh85jtKzOBo,154,0.0
155,LKVUgqez-go,155,
156,S0KQd9QMM30,156,
157,QFZarbMoifQ,157,5.0
158,LI4WpyE0TBo,158,
159,ZzwRtHvsiQw,159,
160,9n6gAouoOvE,160,
161,fvi3yvqChkI,161,15.0
162,Gkv3f-Y3irU,162,
163,0JE0KfVWHeQ,163,
164,k8HGFgr1i-c,164,
165,ta8OkPxXC0Q,165,
166,pZhD80vcNTA,166,2.0
167,Bd9QDl0lQ_k,167,14.0
168,Rw9JwAQvipE,168,2.0
169,N8hXL1fVUWs,169,4.0
170,y344oXpNmsE,170,
171,SnIZjwGwNeA,171,
172,knd80Yv8y0s,172,2.0
173,xw6nnwh7fEU,173,
174,PTuRVWpS140,174,8.0
175,i4oXSwTlUtA,175,18.0
176,Ws66kV1mjt0,176,
177,Q4InyGue3xY,177,
178,PKx-bih6hzY,178,1.0
179,rXlHLtFPRK8,179,
180,F4Qy-POK4PE,180,4.0
181,Pfd_mIxgPCg,181,
182,L_Gq2ayEhJY,182,
183,cJQFQgW5JtM,183,
184,wi9F67niKCI,184,25.0
185,MWsO3D8uCMo,185,2.0
186,LtlDCodBJ7M,186,0.0
187,c3qPknG8Bjs,187,
188,gavMn6qXAcI,188,10.0
189,qYvv2WUA6iI,189,19.0
190,mFvpxn_yjVs,190,15.0
191,7PC-MBbn3MA,191,
192,x-eqO8etY5Q,192,
193,EzLsfSwhSD4,193,
194,TWnhdD5lTC8,194,
195,fdWkioHQUAE,195,
196,yZ0K1WQ4rbk,196,
197,XD9l0zQZnVw,197,0.0
198,W5MR3mt1J1Q,198,2.0
199,c-DgQjwyEgc,199,
200,acthbaAJCdk,200,
201,2ORNF2OwHYY,201,0.0
202,7E9BelQcnMI,202,
203,YvlUEHTrQPc,203,
204,QPHM6rIlv5Y,204,
205,xn0DdrVJAiM,205,4.0
206,EJpFxi1IOLY,206,0.0
207,PI1zBzY2rsA,207,
208,fc69z5YvdZA,208,
209,8IAG2nlmEVo,209,
210,_e2No3cqOuw,210,0.0
211,5GjSFIwvNjs,211,
212,Q5ac8MV16-E,212,
213,zVZsbL2oL5I,213,
214,5TmZM9H5mqw,214,
215,7UDNrHG6IqE,215,
216,KeanD_pcCrk,216,0.0
217,j4FVbQ7UDXk,217,7.0
218,9ivbeIm_eUQ,218,8.0
219,JiIgvPsZMXE,219,0.0
220,s6008PjHSPA,220,
221,wIXIkxZwqUs,221,
222,caTpw5LNAHI,222,2.0
223,Pf31cEqzlEs,223,1.0
224,AiRA14fUUwQ,224,
225,ILq5JQjyefc,225,
226,LIFlOiBE2SQ,226,
227,mH7OqAZ7uRE,227,
228,IUruRXJp7Rs,228,2.0
229,Sn7pI0DdG58,229,
230,k36cweeCKRE,230,0.0
231,JU_gKJeCbG0,231,0.0
232,XvXdnMln8lM,232,
233,gmwT-tdAWaI,233,
234,2Txeh7pl1JU,234,2.0
235,7-t65O9Ds2M,235,
236,AEAN178oa8M,236,
237,m5hz8A7xPTg,237,1.0
238,S1b6kI07I9I,238,6.0
239,a5dJKJgcwzg,239,8.0
240,Xu43nBCS3Fc,240,
241,bKDZ1k3yA-M,241,
242,se17uRFxMgM,242,26.0
243,cZ-_JGivWI4,243,3.0
244,hVw9TPetqDI,244,
245,h-1i5sb8B0c,245,
246,A52Bh0DLopc,246,4.0
247,cLPkktnvHLk,247,
248,qkteoTmsDtM,248,
249,4wTpa9yErec,249,
250,aatgBjHHCyQ,250,
251,eC3P5K1GB5Y,251,
252,RnUpkNnFqXk,252,4.0
253,xqEGuF8bW4I,253,
254,ZGwYsED3Yx0,254,
255,riAuqSMecVU,255,0.0
256,Tdqryv-eiAY,256,7.0
257,EVUxZwN4K5o,257,0.0
258,WymG1Y52CTE,258,
259,qxc-pw0iQ_0,259,7.0
260,q7yxeZCC9a8,260,18.0
261,SYQ39Q7w79I,261,
262,eApX1iOxLVg,262,3.0
263,n6vToopdVbs,263,
264,cifkHdsTbLk,264,
265,8GiiIOaugGs,265,
266,6C8LvFhKWJk,266,1.0
267,jCz7UcFwxGc,267,
268,xSMI-AQPrCk,268,5.0
269,b6qGl2UOawc,269,
270,UBOFur2hX9M,270,
271,LbGrmJ0ST_A,271,1.0
272,Bj6JBPVrrSA,272,1.0
273,SjENdY9HEio,273,10.0
274,DpuB3Si7OlA,274,
275,bVpjEaATVDA,275,6.0
276,CmgbgXcOgqQ,276,
277,k80GtPZ3cnM,277,
278,ERv8gOlalG4,278,
279,9B3dwcoL7d0,279,
280,NkJAdjz-DBs,280,
281,PZiADruUNqM,281,
282,V0G6wtu_f94,282,
283,JEeixw8nUKU,283,
284,bvSKhvqYGZM,284,3.0
285,7z7Fp4OtuqE,285,
286,eE4DV8fIvpU,286,1.0
287,6B5WHNuCSpo,287,
288,SzFYg3tYWTk,288,
289,TelnvPNpnkM,289,
290,YlnFERj4d_0,290,
291,d9P-_Mt3No4,291,1.0
292,srm9_vn4E-U,292,0.0
293,zSrnPH_mn3Y,293,
294,C43JNIUIyec,294,
295,2HMaoKYuA8U,295,0.0
296,sBnIZNV3BUE,296,
297,ubC1B-UwU5Y,297,0.0
298,K3GV3YYmhiM,298,
299,0rVqFidFpq4,299,
300,PHc0g_1BaXo,300,
301,Bx4oy9ApFw8,301,
302,flSXaULJxs8,302,6.0
303,xpIsd6nZQfo,303,4.0
304,WJxRZFtl-EU,304,0.0
305,JoFefSqdBgg,305,5.0
306,D3PDnTVu6KY,306,6.0
307,DHKEiagD9YY,307,0.0
308,Ywnfhg5h8fM,308,
309,r55kNDgv-R0,309,21.0
310,FXutZu3nXPM,310,
311,sWIqaGNq8B4,311,
312,Ei4JieEkybE,312,
313,rfrLawyNGG0,313,9.0
314,VNKFvEhqwuQ,314,
315,M1CYQuVQRAM,315,
316,HjM-M6Qxh0U,316,
317,4IQ2gfSMRtQ,317,
318,FgWRjLfXxpI,318,
319,QQjJM2aFExQ,319,4.0
320,gx-KcaxAido,320,
321,lJqDqy4EIP8,321,
322,ZU_Tznn1efA,322,
323,EgxPw9EboOU,323,
324,YZktRDoLAS8,324,1.0
325,UtvV43XD0BQ,325,0.0
326,33YMWad7qoE,326,0.0
327,s722Pp_ifW0,327,
328,xyGDunUHhX8,328,0.0
329,GpITRsJpiD8,329,
330,rRSYkp92oRw,330,
331,FsmFh_YIgVA,331,0.0
332,_Gn5Y6q5JZQ,332,3.0
333,cKUtuIGww44,333,
334,LrhmkZV4Q74,334,
335,wFvfcNYoaaw,335,
336,xmIlABpdFQA,336,
337,r5WWy4x0RaM,337,
338,ve0WOBNbrjU,338,
339,AGLUkvCIrNo,339,
340,mOL-htnrhlg,340,
341,ol3U7e4fmZE,341,
342,tFLwsmtSJ8w,342,
343,_KrPKrcbIIE,343,1.0
344,cwtaFi5xlzU,344,
345,kdQyNNXt1oU,345,
346,maMPUwJ0gwQ,346,3.0
347,9Znn5a-88tY,347,
348,yuGeYp9dblY,348,
349,Zd2Edp9VAuc,349,
350,Wfekx7QCZVg,350,
351,SLXJ1W7dPHg,351,1.0
352,DWOAWiJp6hU,352,
353,EyLrdcfZ-5Y,353,
354,4CgwLnt3rQo,354,
355,nZIgEPg8cNI,355,
356,tJ3Bep4PkZE,356,0.0
357,g5UkwmspdXI,357,9.0
358,oJNDpln2j2I,358,
359,y2UmR1MscfI,359,
360,s24ynZQnRU4,360,
361,rC1lx-D_dSM,361,
362,pUWlirIbjlQ,362,
363,nZkGsTCTo5Y,363,5.0
364,c9gC0J0cxNY,364,
365,B_ajQkMnCDg,365,
366,9JJ11BuvI0c,366,
367,8_0QgCBVrrc,367,0.0
368,kb47pBxphSE,368,20.0
369,jbP3wRfbGMo,369,1.0
370,KbPzt8ccivE,370,
371,Wjvo1k7YWRM,371,0.0
372,l2_VAUzZt4c,372,
373,kFLvce3IxDM,373,0.0
374,ZB3yLSc3gRs,374,
375,ZRk_E0j7K_g,375,6.0
376,hjvT2ygjHJ8,376,
377,A0pAEnEJHD0,377,
378,sviMfMAx9z4,378,
379,yruJNzRYNow,379,1.0
380,47qNZvb7-Ts,380,
381,CP-8YBKRIJ4,381,
382,IgIRV3QDOtY,382,
383,_tjSBv0jIXA,383,
384,jiO0wY2B8HY,384,0.0
385,k-KYywMEKiY,385,
386,kAoK1zkGXjE,386,
387,9kT1hPBDhBg,387,
388,M82n_icsuPM,388,2.0
389,D5dWTLeFKP0,389,0.0
390,rexnbEwUCeQ,390,0.0
391,WiY6ye96KMs,391,
392,ehratXRFupw,392,
393,dctYHZenOVc,393,
394,B5W9VwnP1Bg,394,3.0
395,6MM42XHDy0k,395,
396,jU8KU1St4TE,396,2.0
397,xpXCQkb4LUI,397,4.0
398,H5PwQZA4I7k,398,
399,zPTUjr3d4ng,399,
400,gGqiTIkOqJA,400,
401,GY4svf2SXus,401,11.0
402,6qtl8QEz2W4,402,
403,ZE058Zm12L4,403,
404,gq28BieXlnA,404,
405,E5EYyZ5ABrQ,405,
406,A54K7AYkjQg,406,5.0
407,vyAnPkPDHpc,407,1.0
408,_9cfkwozLOk,408,
409,FhQ3LjcI8Do,409,0.0
410,7UEj0Nsplx8,410,
411,EbM28-mUiko,411,
412,ogMXPoXoD8g,412,
413,3ptCVUCnGw4,413,
414,zm_qV84XKxg,414,2.0
415,GLsJkAL2bZk,415,
416,U_Rr41eSWps,416,2.0
417,_wMK4wYymaQ,417,
418,61smoBQPsO4,418,2.0
419,QBmotQ1PQG4,419,2.0
420,yZsedrs0wcg,420,
421,xCltQ0xAbFs,421,0.0
422,1C1ysSw9idA,422,
423,FKzQo89WObY,423,
424,XYBKCibnDYE,424,
425,0m3Fb_aGRqc,425,9.0
426,f4bSuxchSbQ,426,2.0
427,VO0VCfRidK4,427,0.0
428,K383LxeyX1w,428,0.0
429,lpKyf0gkTZs,429,0.0
430,ohv-vyyBYTc,430,
431,sQhPpzCpVy8,431,3.0
432,SLljM4oWBQQ,432,
433,ZLiFXLwb2wc,433,
434,AlxMis44EFQ,434,
435,sKLUwMaoLZM,435,4.0
436,t2q_KHYXK4I,436,5.0
437,EzbTNxLCZjs,437,1.0
438,e1pzsyzrxak,438,0.0
439,j19iJYiCAfM,439,
440,ejAPgm1sl-U,440,
441,uFZJz96mJRM,441,
442,HhxBUsLTFLY,442,1.0
443,1UUV15GiJEQ,443,4.0
444,jj2qWDyIC_8,444,0.0
445,z5tI_Kw3dBg,445,1.0
446,QrUnGT9_6gg,446,5.0
447,PB_175OSRu8,447,
448,pbxM34d8emw,448,10.0
449,rZG5MVoh1x8,449,
450,HPSqwx8HoMI,450,
451,HiRdQ141j7k,451,0.0
452,33dEQgTsSxw,452,
453,u33nTJo8Grw,453,2.0
454,n3KtezIhMsE,454,10.0
455,CwAx7ymEiRs,455,
456,HY9zpUBfnCY,456,
457,KIOS88QP8H8,457,
458,s7CZxkc2tW0,458,9.0
459,ZtJ_Qj-rA-A,459,
460,SrYpOqo0MZQ,460,9.0
461,k4hDtvMta7M,461,
462,ssIUaJCmRso,462,17.0
463,oALoYqMpgKQ,463,
464,9grF_cEKH9k,464,6.0
465,cZuhd0FCgUo,465,5.0
466,NTTZpO6Savc,466,
467,q3vZgoo6gaU,467,0.0
468,0ph0UZeAmt4,468,0.0
469,Dq3ZIYXHtno,469,1.0
470,LliKkFxXSTE,470,
471,xywCER_Uvhg,471,
472,MPu4cYbV5j4,472,0.0
473,UIL_8LhvC5E,473,13.0
474,bJ2v_KMnwU4,474,0.0
475,TJJPJ3R5AOo,475,
476,2czRMaM9s4M,476,
477,5GE1AGFUIG0,477,
478,eQyPdf1P4kE,478,5.0
479,ea2V8ulmaQQ,479,
480,9lWTlGgFjzI,480,0.0
481,VYnqSEQMgaU,481,
482,VkYrPwitEjc,482,0.0
483,BCy1TO12fQQ,483,3.0
484,dRBFEZMB_7w,484,
485,Zmk14u15HIU,485,8.0
486,2qDoJXdlgVA,486,
487,OktLDxE1_8U,487,0.0
488,X_wkEQiJm8E,488,0.0
489,JuCLKLujlms,489,
490,9hngHluQe2o,490,4.0
491,6aJE4RTPb6k,491,1.0
492,2XmoU8WaYa8,492,
493,vVQ25RDG-G8,493,
494,rZ5ACL9QBug,494,
495,fLd6-RhWAQw,495,2.0
496,VNNeaxdXXbU,496,
497,0llIfA8sRvs,497,
498,OD2tz-CvBjg,498,
499,MBkZpa9D_q4,499,1.0
500,VmF6TJnBrwk,500,2.0
501,dXbY-CrxO9M,501,
502,ahcAbrwuPY8,502,
503,FNgerQaU8Lc,503,
504,LtQHyr-dcQ0,504,
505,i9yGkYM3r7o,505,
506,GBsv7EgKzKQ,506,
507,DsE8u5qxr5s,507,0.0
508,BI1npcDHZ44,508,4.0
509,Z3ThGVgVVsM,509,
510,6sIC2Q2OF5Y,510,
511,ugcFeHrJoHs,511,0.0
512,X5mRNHZbSCk,512,
513,rlfIsCTXGyo,513,0.0
514,9c_S0cXl51s,514,0.0
515,su00ohsgRGM,515,0.0
516,AjjtiURuwk0,516,
517,G3eIrKheuy4,517,
518,wmcJiJTjQDU,518,
519,sEkjE5xy9QQ,519,6.0
520,uqFyY6pscLo,520,
521,6eJhY-u7mRg,521,2.0
522,k7K-Vxst0xw,522,
523,Jg0pBZclu48,523,0.0
524,gHU97qsoBxs,524,
525,r_imaSxTFEk,525,1.0
526,BHQgjEb5RNk,526,
527,IFXnRbtBjkA,527,0.0
528,K1eqJgdgNNk,528,
529,RJZtCr-pcLI,529,
530,NACfp8ISfxw,530,1.0
531,4mB0ZuV286w,531,0.0
532,HQCfuBrKRmM,532,
533,bjQgqSXOaPo,533,2.0
534,ZWNg4XGAF8g,534,6.0
535,mkt93x8iU9Q,535,
536,aV7egi8dpp0,536,0.0
537,oYx6D_ELz8Y,537,
538,CNFpmH-hqPA,538,
539,dVjr_Q0wWNI,539,
540,84dhZ7L2paw,540,
541,zDmR42rLbbo,541,1.0
542,_-fBNn7c1Dw,542,2.0
543,UOz3qO9qEf0,543,0.0
544,FzWx6_6gMCs,544,
545,RD30UilcEP8,545,
546,oneRqX8l7E4,546,
547,DmsMFtvIbsM,547,
548,513odL1_fWo,548,
549,PNprCLnZwR4,549,
550,LMspIoXNGYQ,550,0.0
551,TKuFdwet31U,551,
552,cunNHqkB3ak,552,
553,ZebmmLYawIc,553,
554,Pr9Tp2ZGT0s,554,
555,_QaHV1Dfr0Y,555,
556,4muM4Q6kL80,556,2.0
557,_GKG_cC4g7A,557,
558,BbGeNcOHZDI,558,
559,rxCcQ1lwrzs,559,9.0
560,XrB8_8HUWs4,560,0.0
561,NYnLME45FcA,561,
562,6XyFpagRag4,562,3.0
563,isN8ruOxD0o,563,
564,Ge3UF2LfjEY,564,
565,vehQAl21zW8,565,
566,dTEjnSH19QQ,566,23.0
567,wF4H1zg4C6U,567,
568,moEMjZhnlBE,568,
569,1PZfos59NwY,569,10.0
570,TTjPon5RiKw,570,0.0
571,H_4f36eMXfk,571,
572,QTr7VwBQcpQ,572,1.0
573,SFz9ZaCFpFU,573,
574,zxkAkNDx2V0,574,
575,9er8k3WWeVg,575,
576,ukYHqMehqC8,576,5.0
577,wrx_5yvhtZA,577,0.0
578,w6aqRGuajIE,578,
579,mdFVmBWd-88,579,
580,T2vTQXwx_SU,580,
581,v5uYsRmmT4U,581,2.0
582,L3N0QktTMBE,582,
583,2YOk0P4QSLo,583,2.0
584,cCYto084bQI,584,
585,to6CGeJRGLI,585,12.0
586,djzkJT6LE5Q,586,
587,AFxCBFfcLKo,587,
588,Rc0Dw2itxsM,588,5.0
589,YctPIWuI0o8,589,0.0
590,rndghPr8uPc,590,4.0
591,KbDniJjAiyE,591,0.0
592,pv_A8Mz4iJk,592,
593,WvX2E5BGMXg,593,0.0
594,0FBjyZApQN4,594,0.0
595,m_64MAOwAuE,595,
596,NRc8uhRsKMY,596,
597,8NGN5AOcxsQ,597,
598,2eTjCouK5UY,598,9.0
599,1SNpBWV9r_Y,599,1.0
600,EU36gTGT50g,600,9.0
601,BfrBTGzNkDQ,601,1.0
602,6NFL_mUaREU,602,5.0
603,0wZGn0uNhVs,603,0.0
604,jwGCQaSbvHk,604,
605,sD7wQ9spOn4,605,
606,hLuSH7csdNQ,606,
607,lxzyl9r7pJ8,607,
608,sMJ2Oss3u1c,608,0.0
609,x0VdHOL0d5c,609,3.0
610,BEjLY1noOO4,610,1.0
611,EyetLs_Qksk,611,3.0
612,XoXLwHVaPtA,612,
613,T9UMm6Fksp4,613,
614,CaGB7irNujg,614,
615,_5xonoOL3J4,615,5.0
616,Q7kDDBWuzEo,616,0.0
617,qom6oOGk95s,617,
618,064UdT5ovIQ,618,0.0
619,qcig4fHmtWs,619,
620,kBNgGZ8Q0UE,620,
621,b0KqJpZoWto,621,10.0
622,p5FGIF2LEvQ,622,4.0
623,ZB86i0XqZsU,623,
624,IiAmgjKrVlA,624,
625,L_Yh1ltysvU,625,
626,_wNUo68AhCA,626,1.0
627,bKsn6Q37ac0,627,
628,3daxCd3xRQ4,628,4.0
629,YhQjEh-p88g,629,0.0
630,LCdMWVdK61E,630,
631,FJ5LuvxX-1s,631,
632,RxM8OyxSnlU,632,0.0
633,FbZkC4i9k2A,633,
634,ifKrbQmC1uI,634,
635,rZk-GnkoLkI,635,17.0
636,5RS3fzDfwHc,636,
637,AFggNI2B-3A,637,
638,yEoThdZH7DI,638,
639,0-wqRmBY54M,639,
640,mhzL3L3erYE,640,0.0
641,uZGdSiMBmeM,641,
642,rfwcVKQQbao,642,2.0
643,WbeDtO7mQtY,643,
644,9V38NTgNEN4,644,
645,tZQoqCUBdiI,645,16.0
646,dduRvUkwHfE,646,
647,1ko8TzyEA8w,647,
648,oGfKdP-gka4,648,6.0
649,0Z43sMGL81A,649,
650,ChiVP2ygdgI,650,
651,HyE_fIixIEw,651,
652,aCTINuUapy0,652,
653,p3vX9J9YKAw,653,
654,0cLseJLGw2o,654,
655,qpLOXpIKanE,655,29.0
656,rkZ6wDrdTVw,656,
657,5ztPCfANfX4,657,0.0
658,P3qTQea6yHg,658,
659,QKRG1jxtEPI,659,
660,iqmymtYtjrE,660,
661,nokTjEdaUGg,661,
662,frShjXOG2mg,662,3.0
663,TIrjuJ6nk_8,663,
664,zH43_fznDqk,664,9.0
665,QuR0ULBPyIY,665,
666,v-13w0a8B98,666,
667,2BxKR-5W_Io,667,
668,5MIevG1IOOI,668,
669,4eJWuIhRg_k,669,
670,coo1qa3mjY8,670,
671,bAF8jpovC30,671,
672,B5_Znt909b0,672,
673,q2-owQYtqGA,673,
674,jRkQjUvKlFY,674,
675,a5K660s2vuE,675,2.0
676,cveFb7k21g8,676,
677,QDfzp3FUBzU,677,4.0
678,DzJkYMxpm4g,678,0.0
679,o2jpWwS3Xy0,679,1.0
680,Jf6kBUwShlY,680,0.0
681,DcgGd08xBhw,681,0.0
682,x2ogHGzWsMs,682,
683,9wC8y645Jiw,683,
684,FHTLyaJFk-s,684,
685,ih1gm5C3Rmg,685,0.0
686,Ry8P0MsBeWg,686,
687,3tykTCQO4-o,687,
688,J_SYJYMBe_E,688,2.0
689,ohjCgsRTaUI,689,6.0
690,dvtZZID-4XI,690,
691,PAstmnw8qxU,691,
692,FsfTACo8Dw0,692,0.0
693,DWlzfABhVi8,693,
694,NGiaiqenQOE,694,8.0
695,IeCIWHbETLw,695,
696,NlfeFxSLlKg,696,
697,uDSKiazeHkU,697,
698,RqRBYZZq_AQ,698,6.0
699,zEGSrc2BIao,699,
700,HyVtTMdprxI,700,3.0
701,lOsg-asjf6M,701,1.0
702,U9tDSrCMAqA,702,
703,F0bM7jTTRPo,703,
704,16n4Ypylo4E,704,1.0
705,81A1h4NTKhg,705,0.0
706,OQof2zoNMv0,706,5.0
707,P_Re_BE9mR4,707,5.0
708,HecyZKL_Jd8,708,
709,1HiN7EsA9Is,709,0.0
710,jtZdoFZ6kxE,710,0.0
711,2pSizH2qINg,711,10.0
712,ZqflbbYj8yY,712,
713,vm3EuWw4-GY,713,
714,pI1_Xn98hVE,714,16.0
715,vK4ksT7KrpA,715,
716,M7wyCXfUEqY,716,1.0
717,tJ8RI8n7ZkA,717,
718,BYlx1LtiqII,718,
719,3lov8Yy__AA,719,
720,bI_moqKQ4wM,720,6.0
721,O-ycJrT8JHs,721,0.0
722,aBGcjvRrZFw,722,1.0
723,Sb2u9wnFyPY,723,3.0
724,yiiXwy1K6Xs,724,
725,39Qii5EqfP4,725,4.0
726,4OePQsi3U-8,726,
727,a54rdVuAKgM,727,0.0
728,gtSut_CGXNA,728,
729,W01BBVZ3oJc,729,
730,NSJ1bNwLwJk,730,
731,72tS_n37BPE,731,
732,A4LeUSWDcRs,732,
733,vPmzhoGJopM,733,
734,tSghJc__oZI,734,0.0
735,n4YdZRPWj1c,735,14.0
736,jeXvPwztuZg,736,1.0
737,aDdkGCjqGJI,737,0.0
738,L89-M_gAS5E,738,
739,d9z0BmMCBC4,739,
740,7EfQQ2Rb70s,740,6.0
741,ZTVhxgQS3mY,741,0.0
742,_dUrNvjJmKE,742,
743,j8wt_x26a7g,743,0.0
744,0p00w2DkaKU,744,
745,BMODPPqfMA0,745,
746,mpO_2EEy4JM,746,0.0
747,ij92rY2d6Fo,747,3.0
748,Hy0aMY2-tYE,748,0.0
749,0plMRGjWB_Y,749,
750,WS5ymy8zQEk,750,
751,wKWI2uCtt4w,751,0.0
752,SIT8_zL1Ylk,752,
753,qUQMYumUgYI,753,
754,v5K1v4mY5nY,754,
755,uSpaP4lD5XY,755,1.0
756,OBgBfgkyDEs,756,9.0
757,mqvSb6WgcTs,757,
758,W1WYL0EVwK8,758,
759,N9nzN4bdalI,759,3.0
760,9ifJTBQ-Hd8,760,27.0
761,j93zRXnNwjA,761,7.0
762,juv3l5chD40,762,0.0
763,i42jW3xaY28,763,10.0
764,TT4oMi8OsVk,764,21.0
765,JTHos1nobIY,765,
766,hlo8q3-L9vI,766,
767,pLrEW1J6ILM,767,6.0
768,qZa5YhpPdTY,768,
769,Qpvc-h5fj8E,769,1.0
770,Yka3M4uvUyo,770,
771,GMIXFTR38r0,771,25.0
772,XV-imLNJvfk,772,0.0
773,JYcHsmRaf0s,773,9.0
774,46VRElGCpCU,774,0.0
775,OdKgRRgLySE,775,
776,P2M80IY8Wm0,776,0.0
777,vWpiKy5jOTI,777,
