,video_id,index,extracted
179,GcR8FnGdbXg,179,
180,Xm9do2oiyhY,180,0.0
181,B9Apy4C-H4k,181,
182,yr85Ox6_r8o,182,0.0
183,s2evR-nUhVY,183,
184,8NUggdR6QeI,184,
185,Gh-E0G8TYng,185,
186,nKLNDTVe164,186,
187,6Q07xi5hD3U,187,3.0
188,LK54-Z_b9Yk,188,
189,Ngqvmlae_1Q,189,
190,TNY6eToYb74,190,21.0
191,OmvVumYbWVg,191,14.0
192,H9jf03dfy1E,192,
193,6JngIfDcd3U,193,
194,E0nruZSGP54,194,4.0
195,jZcNm4fPHn0,195,
196,yfycHXrcFn4,196,
197,mxSt_2C1VAg,197,
198,Bm09qgTKUaQ,198,
199,hni3R17U4c4,199,2.0
200,eto484qjcno,200,1.0
201,kOjotZ2BgYw,201,
202,Dm-aKBxvfUo,202,
203,OYiTsQIMCVo,203,2.0
204,OZP3EfgsFrY,204,
205,f_zYjJRMC0U,205,
206,lRAPi-ZGZlQ,206,
207,QCTcfy9vc68,207,2.0
208,8aiy8rUgp1s,208,
209,ylz1mY_Six8,209,9.0
210,iIEaU-i1Nlc,210,
211,65WJbUj6XhY,211,16.0
212,pF-pU_7s7PY,212,
213,P7L21DCliaU,213,
214,T9PIf1rkrmo,214,0.0
215,gsIwt-7dQ2E,215,
216,L_h6Mk_Btok,216,
217,EHk639d8Ap0,217,
218,ToNaT2ch7ME,218,
219,LaCebKoZoPk,219,
220,IJEgvgq6ir4,220,
221,ADrRNNWLloA,221,
222,dsBKwnmFsBM,222,
223,wHQpFvmLyp4,223,11.0
224,2iyqJvib-rM,224,5.0
225,E6jOibfOdz4,225,
226,P_5F8xP_F2E,226,0.0
227,uX6lhzDFQxs,227,15.0
228,vHaFYsgwfLk,228,
229,UUelzsEtU7A,229,
230,G3R5WgUuRZs,230,
231,z8LcuS5iqxk,231,1.0
232,SILV9yTvU8M,232,4.0
233,DWzEjFKaU2c,233,1.0
234,g6GlpwaulQ8,234,15.0
235,X3PvM6T5H9c,235,0.0
236,OLwlTI2OPJM,236,
237,uUaQZd-Bfgk,237,
238,aaXzHilj3tY,238,0.0
239,XJ_-vQHVBwM,239,7.0
240,85A1VOdalQ8,240,6.0
241,XTadyaasnl4,241,
242,JbLWamyMJXo,242,0.0
243,Y2pUt_nvevA,243,0.0
244,TRT55nMXd3E,244,0.0
245,gdfNoVsFCx8,245,
246,dX-3NQCIGfM,246,2.0
247,b1MjbsizLsg,247,
248,HlxVLZmTSBk,248,3.0
249,NXslCbpbS2c,249,1.0
250,1t44Ws2cfJ8,250,
251,IMCm9LA9FJ8,251,
252,KoN3kdO8jYQ,252,
253,szZjkPu-_-8,253,0.0
254,7wbOsJiHWtM,254,15.0
255,pa0eY7abAZU,255,
256,lciKcxpp8wI,256,1.0
257,Ms8oOoW1u-4,257,0.0
258,hvcf9qkQO9s,258,16.0
259,9TBEJ1TUJls,259,
260,xySTTej_uEI,260,
261,ejVGUUZuAJY,261,0.0
262,qIgVX1tlOS4,262,10.0
263,gIVEbkKcLG0,263,0.0
264,8-iHRXPvRpQ,264,
265,PFKCfqlA0rI,265,
266,iANtcoSWrN0,266,0.0
267,KMlETVDAjdk,267,11.0
268,QIb2gObTVzc,268,
269,RIBoCVFZSZM,269,
270,yo_vGkuqzHw,270,
271,gf206TXpNMg,271,
272,b3oc90QfIUk,272,
273,99XaS-8Jr3M,273,
274,lfxFLNeUnq8,274,
275,SK9HGCR_jdI,275,0.0
276,Xpg2VMv62AQ,276,
277,Dky7NhVBWP8,277,
278,mSQ6Rh-Ga3Q,278,1.0
279,koxw59KydF0,279,
280,bynJJ9fP7LE,280,0.0
281,JyPxuox8Uq8,281,4.0
282,XLIOXjM9oic,282,8.0
283,aCbZNc7DyXo,283,5.0
284,nm2SW4YaYe0,284,
285,HgNd_hPaESw,285,3.0
286,tWfmMkccN9M,286,0.0
287,fID-mMNigiI,287,
288,VFiLq2BhCwg,288,
289,b9R7Hy_gh-4,289,
290,dF1Dtl5OYm0,290,
291,QdQBE54Jwzs,291,12.0
292,bcPHUIehUK8,292,
293,p-9ngrDOfHc,293,
294,Iu3cQAdHL38,294,
295,QcQinqd5USU,295,
296,imA38LWsRw4,296,
297,h61qZOfKeuU,297,
298,k-P-8iAr2PA,298,18.0
299,q8bywB_1U3s,299,
300,eqcI53yOg34,300,
301,F-DAYK4onr4,301,0.0
302,1BFrE17x3v8,302,
303,FaOoBsaqGh4,303,
304,jRKea9YYRoE,304,
305,r93M2Z24TaE,305,4.0
306,2JqCTgur2jI,306,
307,KeQh46mB6Wc,307,
308,l4c0p6ESXFA,308,
309,Ajc1WaBM8nM,309,0.0
310,S_oE9jWwbKM,310,
311,TufzL0Yj-HA,311,
312,1WCQVCgGnTg,312,
313,LKolQFGeif8,313,
314,2KicxlKJ1gI,314,8.0
315,WaXJdD1h-Ms,315,1.0
316,_-b5Sj1H5k0,316,2.0
317,QnoUsowbBOA,317,
318,8_7Uf8eTXe8,318,
319,JlOkxRFSEwA,319,
320,GjeYJtErFPM,320,
321,lNH4nu6b72A,321,18.0
322,2w9QXwLBN30,322,
323,FqmPZE5_QDM,323,9.0
324,FmPkMgX6H-Y,324,
325,9lXk5cRxpRk,325,2.0
326,sLS_8lraRtI,326,1.0
327,TgFitjhWpyE,327,1.0
328,8ixwn2qNBR8,328,
329,6FqxzjIJ-6s,329,
330,s2Xt7amw8uk,330,
331,mowKuXX7SNw,331,
332,IerJ6CsNgVk,332,
333,n1ZZKfu8PB0,333,2.0
334,JditNJlL0L4,334,1.0
335,V48gYHkhtpg,335,
336,udyrh1Z8Rm4,336,
337,0ZP7ijZCOcY,337,3.0
338,KxQxDKJnroM,338,
339,6EgnbuW3aO8,339,
340,gNek3ZnPiog,340,0.0
341,C5W3l7SHZ2o,341,10.0
342,oM-KdXjvgY0,342,
343,Fydj5U95wc4,343,
344,yZx6SYmzPBk,344,
345,cEFjvxONBB0,345,
346,wZXJ85LoBsw,346,
347,CX5FrW8M3g0,347,
348,EptD_40x56w,348,
349,G7Ieg4Rd9LM,349,
350,Z8Wm9ILQggU,350,0.0
351,Yn-6vDlFJg4,351,5.0
352,2u8XKIDy3I8,352,
353,KqIRQHmA5NE,353,
354,FdSpe3fwSms,354,4.0
355,5pLTihQ6KRI,355,
356,Ahw-Ro55vos,356,
357,43-4SyOydC8,357,
358,Jz-KjUepukk,358,2.0
359,tH0kUu1e18U,359,2.0
360,HRDYswSGc6U,360,
361,qyGaIySZgDg,361,4.0
362,AMy46yzBoPI,362,
363,MpsPBig60qo,363,
364,SpFAFr5_QLA,364,
365,nglHxh1q1GY,365,4.0
366,JyQuygUiSDg,366,1.0
367,gy5pZp04ymE,367,
368,aOqURs4fSEo,368,0.0
369,76a3afCOmx0,369,
370,2XP33SNw3g8,370,
371,LGzAnKtXFOo,371,1.0
372,FssZumSVsmE,372,
373,kW4UCyzLFIs,373,4.0
374,BToHn8RdILM,374,
375,0sLnXuJ6_04,375,
376,2d0Ielh4Wdk,376,2.0
377,ZuW-V-ws-I4,377,15.0
378,FRme8QNn340,378,
379,3yOMiO3dhMM,379,1.0
380,qopPaDKSB28,380,8.0
381,uSup9xODxMA,381,17.0
382,a5aWm1h0iL4,382,
383,ZqPV8stbke0,383,6.0
384,7EceLbd0z8c,384,13.0
385,kiDdxP1eO_Q,385,
386,YAUveksZ--s,386,0.0
387,QLZCOzFDvWs,387,
388,YDMk7JyMPbc,388,
389,PTaUSv78NT8,389,
390,NUlE5z8ht1w,390,
391,IGhASeAeh6I,391,
392,os0ww27dv2M,392,0.0
393,ZkXTbcbj6kk,393,
394,vPcBWI5fIMQ,394,
395,BP2LKcrNexA,395,
396,0LtI45X89kk,396,0.0
397,iYUkk85bNjM,397,2.0
398,prehILhjlW8,398,
399,Szg2yzckzSg,399,4.0
400,uuSS8XvHU_E,400,
401,tYlmlkx8hfQ,401,
402,NSWoA_iHmDc,402,
403,Y_OOfjGzIyk,403,2.0
404,VQGBCsmuNtQ,404,
405,hgH52Z9u3Yc,405,
406,UowwIhp3YcM,406,5.0
407,nLOcoLWCEJ0,407,
408,ZPkaj8W99RA,408,0.0
409,l-m69OkCwpo,409,3.0
410,pVivgaVGdr4,410,7.0
411,IxNnK7SCt0I,411,10.0
412,4nphQ6pra9I,412,5.0
413,jmyKT0YGRDc,413,
414,17F3zemKVnY,414,
415,E_IrhwtJvTw,415,
416,ZqsyRXzMQPk,416,
417,8qpEzSHRzWM,417,6.0
418,jXob-jnzMn0,418,
419,x8FW3yyUvMI,419,
420,nB2bcD5diMI,420,
421,7lWpXx7wPLQ,421,
422,uCYsWc6eh7c,422,3.0
423,n5vvfUWa3Nw,423,
424,naeHmEj4eFo,424,
425,eabmzEl0bG0,425,0.0
426,btAsFEYPkLw,426,
427,hotJXlpcbMs,427,
428,cKsB2dym7Ms,428,
429,qJTbH2gIh8Y,429,
430,NrYeSRIcAi0,430,3.0
431,Ujm8PMjFRh4,431,
432,Tzy947BzZgM,432,
433,OVWtlkKnVIU,433,0.0
434,KBYd0Y6dPrI,434,0.0
435,l4-jw4d9290,435,
436,mV9jzqMRXUA,436,16.0
437,T3pvNRF3nA8,437,3.0
438,9XclF_q2-R8,438,1.0
439,S_YmWDlPLAg,439,4.0
440,eDzvdgjRPKY,440,
441,hlpXQ2lgIJs,441,
442,Rd8KC0Fehr4,442,
443,X3hdvfwCmd4,443,3.0
444,1GPHVML4Mvg,444,12.0
445,8hiemrqZLT0,445,
446,1UfmEiAyj-w,446,0.0
447,UB1HTmr1hl4,447,2.0
448,5OiHh_ThXeM,448,5.0
449,0qVAHRT94qw,449,5.0
450,fXc0l7EqO8c,450,4.0
451,r7-QQKBykHo,451,4.0
452,uSERd-ehrM4,452,
453,ch2Lqa7uzsw,453,6.0
454,0bJ7FIlJVs8,454,
455,dBkDksnt7b0,455,0.0
456,D78NWeEVB4Y,456,0.0
457,kJ5eDFy2yeg,457,1.0
458,iRSaj_sN9is,458,
459,Kfq2c_Saeh4,459,
460,JgOQfeIoq6g,460,
461,_Tj-VRsdOYM,461,0.0
462,09vwJC75GzI,462,0.0
463,_Sz8JWtB0Ps,463,1.0
464,jqSIx0zQsjM,464,
465,E6kQIQCEVAM,465,0.0
466,8w5JkU24BP4,466,0.0
467,TY-m4pzeRSw,467,15.0
468,AYNmbnk7yZ0,468,8.0
469,L0pYyyxgBa4,469,
470,iL82sAK6VR4,470,3.0
471,mw41OAvt3es,471,0.0
472,nDP-D1jk5PY,472,
473,lP8B-Teav2g,473,
474,ZXSCZA_fa4o,474,0.0
475,M4G5YF2cszM,475,4.0
476,ENUOHx3Osr8,476,0.0
477,RV0EM1baW_g,477,1.0
478,Y6iWNy5jImE,478,
479,qLNvRwMkhik,479,
480,U_r_gSo8iZ0,480,0.0
481,RaJVJtj1YwY,481,1.0
482,UDNJRnh7o_M,482,2.0
483,wFNUHJtEwpk,483,0.0
484,eHDTIKGMOTY,484,4.0
485,YeODxcfUsas,485,
486,ij1BFa23srs,486,
487,X5f6RRVvnpk,487,
488,3sMPRGrHiIg,488,
489,B4st4tu5OVk,489,
490,DDSaBzdwWtA,490,0.0
491,PHdkuWbADUM,491,
492,tvhiIPUmujc,492,8.0
493,y1EX2--AO2g,493,1.0
494,ipIcU2Ah8fE,494,3.0
495,1B039rhAfCg,495,
496,eDSf4cB15v0,496,
497,qGCpLI-h3IU,497,11.0
498,Vu9vCdsFUBc,498,
499,ZmlFlzQ5j5Y,499,
500,m-w0v_PzIsQ,500,2.0
501,WRQ6zDV2cfg,501,3.0
502,VN-RimQdTso,502,
503,EbjPgOkIofs,503,0.0
504,IwPy2XK7DAc,504,
505,co0aofK5CHo,505,0.0
506,mVV946Ogdcc,506,
507,a6oweg8wm6I,507,2.0
508,a0aasonOdfc,508,
509,yWUu7U2ErfI,509,
510,ZitfedNQ8-A,510,
511,dccjdDcEnfs,511,0.0
512,fyTtWvfHbfU,512,
513,2fr7xmg5xhI,513,4.0
514,8MQzANKOecw,514,0.0
515,twL3X1-N3DQ,515,
516,njgSr7w_3ok,516,
517,abhgCAQk_2U,517,
518,q4xJuI28rlY,518,2.0
519,rfXYjcINlow,519,1.0
520,r-Ub0iErI1k,520,0.0
521,qOh2AtDcjbE,521,0.0
522,1ieIbzdoxkw,522,0.0
523,UEmOemhzRAQ,523,
524,F0SqUF57YoU,524,
525,oGYRR_nb5hA,525,
526,aDTxaDdHHlM,526,0.0
527,iIElAWZuySA,527,2.0
528,cZQ9aCSXVhY,528,
529,2PQG6ngdgUo,529,0.0
530,CuIMvC3L5RA,530,0.0
531,YzVP-j87qko,531,1.0
532,k-v3xDe7Cy8,532,
533,TlQ53imFBeM,533,0.0
534,IhCesezcsEA,534,4.0
535,KGQ_EIe-hh0,535,13.0
536,rdUmTU5P1Sc,536,7.0
537,FFIVmbVpDEM,537,3.0
538,pWzpSbOOkvc,538,
539,Zvrpv-wAl8o,539,
540,2Shgd-dceNM,540,
541,zpVmIz0jP-Q,541,2.0
542,GGsdhZjaei0,542,5.0
543,wQG7ql-H7eY,543,0.0
544,9BJOTp0rpl0,544,17.0
545,fAOwYBrj1ns,545,
546,8haOrhkzMvQ,546,
547,66z9xbWWnn0,547,17.0
548,iN2LHPj5Kn4,548,
549,X8CeAgJ1o4g,549,0.0
550,QIh-CadZweI,550,
551,Bp-gAn5Nryc,551,1.0
552,r8mXmT-9IYE,552,3.0
553,eKDqmaqnOrM,553,
554,RRLpZjtQmnw,554,1.0
555,DEQxxulF-x4,555,12.0
556,IAoONeQj5aU,556,0.0
557,3mfI3eJC83c,557,
558,1m72OpOTVCA,558,0.0
559,9hQLIcOovo8,559,0.0
560,QXnVEm30WFs,560,2.0
561,AJ30nvMqPEA,561,8.0
562,pVIlSL-r_7s,562,
563,hqckhiiK8t4,563,7.0
564,nRyrNAh0u4s,564,0.0
565,gtZ2fJr-m1U,565,
566,9xUpxX4BiNc,566,0.0
567,mmcAlzgK4t4,567,
568,Sy2t2yL7SgY,568,3.0
569,T4dLixq3EDw,569,
570,ULZ5-pnYOBk,570,
571,y2U8yG7LbE4,571,1.0
572,aqbtVmtckKw,572,3.0
573,ITlv6p_Em4w,573,
574,YZ-gfqY8w6Q,574,4.0
575,QTrDbjpYf34,575,
576,kIkoBq9sa_0,576,4.0
577,n9Gzq96gyDs,577,
578,ypgkSU3xd_8,578,
579,gjbZgAHzbC8,579,3.0
580,lQ9ww-gRxgs,580,3.0
581,uRXZiWIEnKg,581,
582,WihCt_SFXaE,582,
583,SPE8ILNlJo0,583,1.0
584,GZ8gcHj8o7o,584,
585,3y3UJ_fv6gE,585,
586,TRC44oaKYrs,586,0.0
587,PrF35XeM07Y,587,25.0
588,0xquV-oEL4M,588,4.0
589,lxoTbRvHlOs,589,1.0
590,sW_A6EZKX6o,590,2.0
591,guEftebUuBw,591,
592,ey7GdZVtdkM,592,0.0
593,g4ZRz9cEGLw,593,8.0
594,Egrwhgs4KYs,594,
595,w2MF_ISHri0,595,
596,Wcxz4zDik_U,596,2.0
597,4WxsaHwSucs,597,
598,Up4oArF8nXY,598,6.0
599,qb82S9UclKs,599,
600,oI1LtSymFWU,600,1.0
601,iS2h2LxNSF4,601,
602,NZBP2dlj9_M,602,
603,QPUN0cOb4zA,603,0.0
604,QdUcjxVEmFE,604,
605,jyWZ4vMCzgc,605,
606,iY8_aXbxgLk,606,
607,369J8GssP2o,607,1.0
608,8Cn_Kr0nLeU,608,0.0
609,oYaNpwaw4Gw,609,
610,yQbk8RV2XpY,610,
611,xJLaaYJrfAk,611,
612,HBbC1tNHb2U,612,0.0
613,suXahS4jxKs,613,
614,DA3lX34Prow,614,
615,qfaQzzxQhjE,615,0.0
616,IOUXFDreQ-4,616,
617,MSrmg_U6rM8,617,
618,8dCfX8zvI9c,618,0.0
619,mjb6-kxssE0,619,7.0
620,rId3KjPZErY,620,31.0
621,cZQ2FjTumVE,621,
622,XF_8EkxDbDc,622,9.0
623,p8G1bGRxY78,623,0.0
624,fXUsRIcwtSo,624,1.0
625,bvELxuwKCnA,625,
626,Za6DMWsP1Ik,626,4.0
627,ffFwKeZgPV8,627,
628,6_3s_XX46I0,628,2.0
629,mAZhCLkGAHo,629,0.0
630,Kve9Tj4Zbyw,630,0.0
631,eVqawA0JvYs,631,
632,WM07S1x1cLs,632,
633,MRAuEqtgNOM,633,
634,GEL1FPAzOCs,634,
635,Hc1Ml6ts_q0,635,
636,8Rj4dgQW9Jo,636,2.0
637,8SvWxy0LR10,637,
638,RDJTN-f7M6M,638,
639,e93GTJnzWqI,639,
640,91F9IofDUF4,640,
641,brxkkF5OEo4,641,
642,n2_XIUbM880,642,0.0
643,Cc0CHKCX9EU,643,
644,yNJcqx1yiWw,644,
645,tbzvdni0vIk,645,0.0
646,CLZ_1EFt9co,646,29.0
647,szAvQn-emAg,647,
648,tlXxmUh1ac8,648,
649,QopLV3KNuHY,649,
650,Yk2jdGzdI2k,650,0.0
651,uiDDHUlqKA4,651,1.0
652,cKR5CVjUi2Q,652,0.0
653,5P8sO7mshmQ,653,
654,EJu3GOHDYqg,654,
655,08_UGUrUD74,655,6.0
656,LGcMYWT30XQ,656,0.0
657,lTNRHVWjLZk,657,
658,EQriU-P3p4A,658,1.0
659,IB4IKY1OBow,659,
660,c9fTqJeDS-8,660,
661,dPv9KWqahMA,661,
662,LuXv7EMw6Wk,662,2.0
663,dHtoa_AZI0s,663,0.0
664,MWF5sqpbkGs,664,4.0
665,ghTJZ43Pf_Y,665,
666,lVElxIjucaQ,666,3.0
667,I1r4l4D-yNI,667,0.0
668,Hv0smcCemuo,668,
669,HDf0SQ5bDrs,669,
670,39MJ8FitC1Y,670,
671,mROiU6UII3E,671,
672,Nk1tnyn5NgA,672,8.0
673,iCopOfOfTJw,673,
674,P0budyju64Q,674,
675,QSjbU_YFz1Y,675,0.0
676,GU3dzpIIvmc,676,0.0
677,2Evrp1f_6cM,677,3.0
678,wo8dSjdB0_g,678,
679,mw0AJDbUHVs,679,5.0
680,wI5c_6g_p6o,680,0.0
681,qUWa34doUjc,681,
682,0M-efPa3E8c,682,
683,7R8G46rqt5Y,683,
684,QMiNkVGjlFI,684,
685,ITOYljC6kEI,685,
686,IGuqDv9b0f0,686,
687,ITnrSh1pE3Q,687,
688,TSoBw1DTHcY,688,6.0
689,1ckNF9iVUI0,689,0.0
690,xcrAVJ8uWHw,690,
691,VLQ50yJyopg,691,
692,0qZjqueY4wI,692,1.0
693,SKShTxvBhcY,693,4.0
694,Cg0SHPJyZIs,694,0.0
695,HoJ3nRLWtiw,695,0.0
696,ZZJGIrVdDhQ,696,0.0
697,fZslIEAwvk4,697,0.0
698,KjNiX4Q-zNE,698,3.0
699,A7-CO1DAvTk,699,
700,0z7bb6S7rCc,700,
701,XdGn_BL4qAg,701,
702,WG3BRbxdVUo,702,1.0
703,dXqaXj4UzQM,703,1.0
704,lE1ZIZqBa9s,704,
705,F04pW6o02f8,705,
706,uFVzbpdsFSo,706,
707,6mA7GGmB_7k,707,9.0
708,6riepOVAQ5c,708,
709,QD_mJIgBs9s,709,1.0
710,jOAizGlpfec,710,2.0
711,WVZkkq8JUGA,711,6.0
712,21XJV5tWMAw,712,
713,q-kdLYntbhg,713,
714,nNvYQgiPFvs,714,
715,vce3T7S0GUU,715,
716,MKbxoCdhaXk,716,
717,T3UoTlgCILo,717,1.0
718,oHfbo7AwASI,718,0.0
719,QlJxHntgwo0,719,
720,vaWomc-76ZA,720,
721,T5AGF_Ajq40,721,0.0
722,wyjUwuIegYo,722,0.0
723,bWn19TmQi7w,723,
724,UuVxVJ5uKCs,724,0.0
725,DUXcJpdn_f8,725,3.0
726,H8bSJ9Or6zo,726,
727,K3-Fccct_4Y,727,
728,dh-vSWBXTnI,728,2.0
729,2gmBX8MwNfU,729,
730,TCr8igh3Cyk,730,
731,GeerXtPybj0,731,2.0
732,9m3PBJwq71U,732,
733,6x-zm_9QD60,733,
734,TWTWJ0jkYys,734,0.0
735,5bHOHGxYBqg,735,1.0
736,uvoDewfBDsc,736,0.0
737,zrs7dPq65pQ,737,
738,Q9Hw1XvYI2A,738,0.0
739,P5O7ZEWJFYk,739,
740,aZuTZIZE2Pk,740,0.0
741,h-sNxqmXVrg,741,5.0
742,RlSBthCsTC0,742,
743,9IhRJPLIkak,743,
744,DeOB-o0faSg,744,3.0
745,MsPvGmajaS8,745,
746,amYlJwaNyMk,746,
747,fgfdgLfS1uI,747,
748,iLzBKO2mtRE,748,
749,KJryKWuotmk,749,0.0
750,xw227yaSNa8,750,
751,85ESIz07u7I,751,2.0
752,lKahJDuTsXc,752,
753,9nviNhjZFrc,753,7.0
754,fmc0KRP7tEE,754,
755,KMy3dJuBaPA,755,1.0
756,s6uyBhYBBB0,756,5.0
757,60uD-BoXdrM,757,
758,B1UhjBMJOGY,758,
759,Zk5fLKVyy4Q,759,
760,eVE9bi111qI,760,5.0
761,c3nvw_k_oEM,761,
762,XgeDdvfNeV4,762,24.0
763,QbZCUb170IA,763,4.0
764,HmkGLcQc7dE,764,
765,Scy0Tvo8LY0,765,0.0
766,xcJykfk6zOE,766,
767,PCd7nFseJro,767,0.0
768,3SHj1iiWpVA,768,0.0
769,13VWzj0NtXw,769,
770,Du9sCbujLKo,770,
771,1QLUAAUQe30,771,
772,OM2pWCiO9yM,772,
773,wk2z_zGp-0I,773,
