,video_id,index,extracted
92,LTxHA2XGLVo,92,
93,m_2dwUbFrYg,93,4.0
94,QzMsidEQ1mA,94,
95,pgxCMpUlpgg,95,
96,THsfkivF3zE,96,
97,tHumhklZStM,97,
98,tgb5SSgEDgI,98,
99,B2mW5gHvXqg,99,
100,a92-OosjCN8,100,5.0
101,y_Vc2_eS0lE,101,1.0
102,eH1J7BAmzEE,102,
103,v2FIekfg1dU,103,11.0
104,zbXEJqvo9hY,104,
105,NW5tjrv6bZg,105,5.0
106,GrGptkPzyCY,106,
107,rr1A-st_NHY,107,
108,tM6t_rwfnfQ,108,
109,4D9RNH1-yxw,109,
110,eBKBWaA0sUU,110,
111,T2QUqCyq9Ps,111,
112,CXDOZ1akdUU,112,
113,Rt70zsWKUGU,113,7.0
114,X3REtDMNJbM,114,0.0
115,4yFLKPvz83g,115,6.0
116,a-LOkMhOOcw,116,
117,oZ5ETZhz2iY,117,
118,drulEdNp7eo,118,
119,_G-Rbpz-U_Y,119,1.0
120,_fXrs3tZfg4,120,0.0
121,hMlUUqNBm1w,121,
122,v34WXR6sEFI,122,13.0
123,z2Of6siE0BY,123,2.0
124,q_lUk55OrL0,124,
125,yrzjcpAuEko,125,
126,SdXtrqBhd00,126,0.0
127,Mvkz-JGaH9o,127,1.0
128,H3ia1TR7g6A,128,1.0
129,0HI-SQ9hnok,129,
130,IUjRYgfSsv4,130,
131,iKWKpgApnQE,131,
132,ebuPGEUBaTc,132,0.0
133,kcX3fYPfOWI,133,0.0
134,c2mX7WNXTRk,134,0.0
135,hsheNiRGJ3E,135,
136,egJ9Oxm3OXE,136,
137,bItWkGBxlfw,137,0.0
138,KP8G5qdgFbk,138,0.0
139,_PlOY0b6ZyI,139,3.0
140,pyhE4zIY5Hs,140,
141,HL2Co7N6Umw,141,
142,eXXwHDeHs8g,142,
143,r72qVtzmJqI,143,
144,fxMh5F1kVCw,144,
145,EuwHJFVbZT0,145,11.0
146,hmEtHUe5Tmo,146,0.0
147,WuBRmYZv5Tw,147,4.0
148,Jsc0EPdSlnk,148,0.0
149,ifD0vYdEK3g,149,
150,8dDjZVEiXmo,150,10.0
151,a4MTf4zKB9k,151,
152,6TyGUcj87pM,152,
153,q-M6Ii9niP8,153,
154,KuBxP8mqQY4,154,
155,TBKJ9z3_FHE,155,
156,E1BRlK1NW2w,156,24.0
157,lQxVumsa0QE,157,5.0
158,EZVPu5n8o_4,158,
159,4xey4gvy-9M,159,0.0
160,hJZI78Mf4RA,160,2.0
161,PrqcwH8LhDU,161,0.0
162,91KFR6KB33c,162,8.0
163,kFfh177ZbOM,163,0.0
164,kXRhorLnfU8,164,
165,ojtkamPCiso,165,0.0
166,2nDx9F6wLdw,166,
167,nldCdexwhWs,167,
168,6xdM2h3bLrc,168,
169,X2grnLFphkQ,169,
170,8hiB-iTbKiY,170,14.0
171,UH_6qLXc1aE,171,0.0
172,ovdXvmgYdU0,172,
173,8ETqNpXLCAU,173,1.0
174,uJiur7pCvi8,174,
175,IbJtbIdNhMM,175,
176,hdvD8ef8TRc,176,
177,DZElKevZPWY,177,1.0
178,1eLBI8L-bFw,178,
179,IDXuIHe0O2Q,179,0.0
180,srZdMGmMuck,180,
181,tk5hFWu3kog,181,
182,EN6U6yKY-Vg,182,18.0
183,WqALZlJEqRs,183,2.0
184,ntuo8MJ1Rac,184,
185,5auhWCCjJM0,185,
186,DjEfFydWnYM,186,1.0
187,e1cfns6F2a4,187,0.0
188,27SmQkktds8,188,
189,d6TsACLHCgk,189,9.0
190,neECFMcQtMI,190,20.0
191,jt08UZc92oY,191,
192,kbTVYtpkALQ,192,
193,5ADb-4Sn0ZE,193,12.0
194,kCb5OTCOPHY,194,
195,DVYdDZMkyI8,195,0.0
196,RnmKpVsgJjw,196,0.0
197,qWlhnWsUByE,197,
198,HKG5AN3yh0A,198,
199,zOH8bxfltPQ,199,
200,MB7oOLQffc0,200,
201,qlLmpuyyWQg,201,
202,dQ_8BD-9JnU,202,0.0
203,2Iwl1_cnoz4,203,0.0
204,gYxWqGmqp3k,204,
205,rUQhcny7zlA,205,
206,O0gUYv4nrp0,206,
207,qjXax7F2mv4,207,8.0
208,NGhIdKP4Uok,208,4.0
209,OP7QEYO0Y0I,209,
210,1Y04nBir8d4,210,3.0
211,3w6Cq67tKHo,211,0.0
212,1AVQRyKlphg,212,
213,eteOOzImwsM,213,
214,DTJx7eWdS8I,214,
215,qirWQYkNWrM,215,0.0
216,Zxm994p7PIM,216,0.0
217,Prv5q84-Ebg,217,3.0
218,V1XAWyBktHw,218,
219,ygMMLpZCg60,219,0.0
220,N5ntH_vXbUQ,220,4.0
221,0uuskG1YG-Y,221,0.0
222,iMFmHL4TyUU,222,7.0
223,dbmW2lOTqE4,223,
224,lIm-QFGkI4Y,224,3.0
225,t1XEeKICsL8,225,
226,qrcLlIq3Eis,226,
227,wGagq6ZUI1w,227,
228,W3WW7-Y3kpU,228,0.0
229,tqHvTOXlgWw,229,5.0
230,6Uoj1qQ0d5Q,230,
231,U8cRPe3eTMA,231,3.0
232,FCjEp-1HwZ8,232,
233,UvIseSG4BK0,233,
234,OMldzTaEenM,234,0.0
235,uy8JGVLg8ks,235,8.0
236,SpsH3g8GhDg,236,0.0
237,SNcceyVClfs,237,
238,kwYxIzdh9N4,238,
239,K575My4i-Xc,239,
240,4zrnMWyO9EI,240,
241,ZpLNBf4-9Zg,241,
242,INBNg3aHX28,242,0.0
243,JNL597xSkFM,243,
244,o_TsiWnfGbg,244,3.0
245,Lv1N6IIGbF0,245,0.0
246,kPhbSXDlftw,246,2.0
247,r4zJUzfLnGw,247,
248,nnz2V8qwD_g,248,1.0
249,AvPm2MwlNyY,249,
250,ko6W1ki-fr8,250,
251,eRgvvB-A_WM,251,
252,Jr5glgY76yM,252,
253,vUNcq0du1Is,253,
254,Hy5vF_kYGJc,254,
255,0xWOqw6t1sE,255,
256,eE5OYRXfjHc,256,
257,bABX-U7EhYM,257,
258,WvGhhWVg-1s,258,
259,DeQiGoTwO_M,259,
260,oFem06eOODo,260,
261,ioWZ76uhutg,261,
262,Lxwj--BER3U,262,
263,R6THdxh42AA,263,4.0
264,w7G_fVik5Mg,264,
265,K5o-_z8m47w,265,
266,QYrQj2GtEC4,266,
267,70duK93KZsA,267,0.0
268,tXdkqzlT1O4,268,
269,FBuztD6l7J4,269,26.0
270,Zr-UL0kfaCE,270,5.0
271,70Do-sxc0d0,271,
272,few8NuAJyoI,272,
273,Gv5wHLRLT_E,273,2.0
274,bXSA5zhBHVc,274,
275,KYqx838AcqQ,275,0.0
276,lkNgi6wOaPM,276,
277,uaf-sX65UYE,277,5.0
278,5qekXataurc,278,
279,giopNCqqUkw,279,3.0
280,_5g8qKZQyjM,280,
281,FaDU9_RHA0U,281,27.0
282,aIrE2Wz6WI8,282,
283,YoLgzt0q3Uw,283,
284,_AS8sMaHqTE,284,
285,PdDuUDWm6cE,285,0.0
286,o0wi-cXvY68,286,
287,cp--vLvpBCI,287,2.0
288,wOs6tCXu30E,288,9.0
289,GXzItsy7cZE,289,
290,tJ8zW_vh2Xs,290,5.0
291,iPnG7QR4rcQ,291,
292,6pRcE22JrsA,292,19.0
293,0cZFc-a0YXA,293,
294,N5f6DJkS7RQ,294,
295,2HDxFdlUwBQ,295,2.0
296,Mye5PUTpRY4,296,0.0
297,GfVxn9GfFx0,297,
298,Z7QhEY7ZMX4,298,
299,s5A6iKMM_d0,299,1.0
300,ZtpUeuO52U4,300,6.0
301,MFN7b7X846E,301,4.0
302,uGgZVUs8G9o,302,2.0
303,Z9D5rttxSfw,303,5.0
304,BKK9rFaHums,304,0.0
305,Y2N1fYl1vmk,305,9.0
306,aSWUEQpzrj0,306,
307,Ghevj3JM6YM,307,0.0
308,kDD79oM6FD4,308,3.0
309,6j57jBd6uv0,309,
310,0mxxJLy8Qko,310,
311,V__aa05v2CM,311,0.0
312,y82ocri6VS4,312,8.0
313,2zP5esc-dJg,313,
314,Orv5Lhywqc4,314,5.0
315,wFJ7XJVlsD0,315,
316,YAZUNhCyLsk,316,
317,9L8gUuRnBNo,317,23.0
318,JCfhxC5evJc,318,0.0
319,GT2HJQ6VZPw,319,
320,lER9exL8ehQ,320,
321,8qRMKyP4Qbg,321,
322,WxqPtkTWmg8,322,7.0
323,bnoFB2EzrTA,323,
324,vMfoPWRtkMY,324,
325,PLrtf-5m-oE,325,0.0
326,vTRu45ifbR8,326,
327,5MThCJVUT64,327,0.0
328,cqTRC42bET8,328,
329,dZNBXv5vBuE,329,
330,YKUXAvlZKiE,330,4.0
331,tJ-5cBwL0f0,331,
332,0gTx2dekP6A,332,0.0
333,0aEmERrNxoY,333,
334,afsRoeHx5lE,334,
335,zYmtxJx0Xgk,335,0.0
336,A3AsDf37_QI,336,1.0
337,h8UX1Xq8LhQ,337,
338,QwLc1HrVHCI,338,4.0
339,jH_c3GghlQ4,339,3.0
340,7_gbtzfVB1U,340,
341,ddnXlQ3h30U,341,
342,o8jTqcJ_Hr0,342,
343,o1FxyYMZOYw,343,
344,YvedbBw09TQ,344,
345,sSzOTqOZapI,345,8.0
346,DKxTiF9WX9s,346,0.0
347,ghkukv998AY,347,
348,EVO94D5LS4o,348,6.0
349,WnbrMMia4Go,349,0.0
350,IlNlsOxv7L0,350,0.0
351,BCYoyC8Klac,351,
352,_qt2ruQRAZc,352,
353,ESmzeAWsBJ0,353,
354,0JWCH8iDhd8,354,
355,TodY4DyJkQc,355,5.0
356,E0f9L6ja1ZI,356,0.0
357,5Jrby1-0Uew,357,
358,nH0KUQUAaTM,358,13.0
359,W6w2USIkIyY,359,4.0
360,KaANkNuW7SU,360,1.0
361,QXtoF2TO37s,361,
362,s-tHWd9mpP0,362,
363,pf7Ipld0Mlo,363,
364,284u8El1VEs,364,
365,39yyzcj13W4,365,4.0
366,xN_cvcHxkhc,366,
367,FM3TmzK2QCw,367,0.0
368,3bRWk3BvdVY,368,
369,58_3_RuYTpQ,369,4.0
370,xjMB-ZtQd7w,370,
371,qidcMmmLTz0,371,
372,LZg8dxKrLJs,372,0.0
373,FdVTXq9AZ6o,373,
374,0t9NfK2WB2o,374,5.0
375,7RtWSJKLet0,375,
376,0royTOYbIiQ,376,
377,9QX7-9PKzfs,377,
378,vtU5NPGaC3g,378,
379,lvdd2EkpOFc,379,6.0
380,n6EjZ9IUWFE,380,
381,vg7qEvR4GmY,381,
382,Q9ZiIjrAjhY,382,
383,Kqujw0ptP6k,383,
384,64IHbCafkHM,384,3.0
385,EtTJtDMsuOA,385,0.0
386,sBimKk7rGLc,386,
387,DoCbzWtMEgk,387,2.0
388,6FziE4XK_fE,388,10.0
389,qkirBhhlliU,389,0.0
390,KbCCwB6UCyE,390,
391,ZA0_EXmCoCY,391,7.0
392,lXrR6977TIo,392,9.0
393,EKG72AaWmsY,393,7.0
394,1yTqsUb5SjA,394,
395,xO1S2GhikRI,395,7.0
396,kyQvgLG4Yww,396,2.0
397,QgYgrX4QW8w,397,
398,7WfD_an6tB4,398,
399,p6UXgofh3sU,399,
400,uvHdFFCWuAw,400,1.0
401,g68AIAj58h0,401,0.0
402,SAOqj4xL_ck,402,0.0
403,HgKaYHAPSj8,403,
404,xYEfrL78hWk,404,2.0
405,dqWQzB5k2rY,405,
406,QcZExv2UxJU,406,4.0
407,QJz1vWskC40,407,
408,wfGQEYD4WAM,408,
409,kzaSgpaBcFI,409,
410,Bf2TWhYs5Cg,410,10.0
411,tJ2cYlrNZXY,411,
412,b3ULe137gPg,412,
413,WvM9uDP3Xq0,413,
414,ow71uAkkkfE,414,0.0
415,C35d_zijC_M,415,
416,wQ8PPZj9-kI,416,12.0
417,2-IEeVbkUqk,417,
418,4WB9NCR2suA,418,7.0
419,DExca-Qg1qc,419,
420,Ob3BWBjPnew,420,0.0
421,cxxonVkwpTc,421,
422,BUfuXHWCQ5U,422,
423,7H-ySDt9xZc,423,
424,Tse9FQ3v8c8,424,0.0
425,X2nvFR4_0Ks,425,5.0
426,G4teMiHEdZw,426,6.0
427,fOnFah2xBVU,427,
428,MNziT38SwfM,428,2.0
429,KSTOz7H0OuQ,429,
430,rucjtHm52Gg,430,
431,UMQGgbEk338,431,
432,_lZUqfGLwGI,432,
433,DMNb4JmTJ6o,433,
434,7w2rLGxMetA,434,
435,_LRIIiGCVvM,435,6.0
436,iQu4CPYWKAQ,436,
437,oaA9Ri1FIv4,437,
438,fy2h2C3ZzVo,438,
439,FhacOtIIVCY,439,
440,yNErM17L2OQ,440,
441,fQKNvPn3V-8,441,
442,AnKt9_hfCG8,442,5.0
443,iJjReVrsr7s,443,2.0
444,aNhmZSn5yOU,444,
445,u-icZ2-pucE,445,
446,ccrHaAp6GBY,446,
447,BqTlgJIGjq4,447,
448,uvRpVEfLcQ0,448,8.0
449,cre5uAfvD9o,449,0.0
450,IyacWTrSQXY,450,
451,oichl7i16ZU,451,
452,jDygzVAkfwo,452,5.0
453,ZEcxQOjCxhA,453,
454,kNiSzlS-wTE,454,
455,Qbseo-KhgX4,455,11.0
456,HtsID5ywQQ8,456,0.0
457,aPdX4SMgPbA,457,
458,JSQn2xizGes,458,
459,1VhtPWqSqDw,459,
460,3pVNdqTSEKE,460,
461,EmDLTKtj0zs,461,
462,PqHT-6IRxAs,462,
463,VI09v5X-qY4,463,
464,ZzGCRvvy_LQ,464,3.0
465,iAvCOZBblPg,465,
466,_JgoUexO5lM,466,
467,fMGGh5BB6oM,467,
468,86e6t_wXXIg,468,
469,gdfZIj-6WNU,469,
470,glF-1bAkYx4,470,
471,COEK5ayb3U8,471,
472,L79fWWR-MQ0,472,
473,t9-0--Q5J0M,473,6.0
474,hEz3FeCTeOw,474,
475,uuZs4AdaP3U,475,
476,PW8fOVdEZFQ,476,
477,BDOQTMACaMw,477,
478,LOqmQd1Zm5Y,478,4.0
479,xOr2wGlo-dA,479,
480,Kg6M7JcDeXA,480,0.0
481,STyrB43GZ-U,481,
482,63cWvtGPonU,482,
483,7-omJDohW8I,483,1.0
484,hK4Mw74YFB4,484,0.0
485,1ntCKMS5NNI,485,
486,XbqwJge2ivU,486,
487,qIQGURPZDlw,487,4.0
488,y-4nJhRDm5U,488,2.0
489,2xsxDcSIM4M,489,0.0
490,YOtKBtew6_I,490,
491,ofa2bjloH10,491,0.0
492,uyJxj-Y55nk,492,
493,FmJMnXlcfTY,493,0.0
494,TxBr1o-K5Ys,494,10.0
495,d7_o3xRH-Mg,495,
496,A4aR4nCQ-Cw,496,1.0
497,qRd0fdAzk2U,497,3.0
498,5fEGOqw8j-U,498,
499,vh0uz-mSIoE,499,
500,78s1Q77pghc,500,
501,qhcPVBeVJCE,501,
502,2GrHi91xIRY,502,0.0
503,ycR9IJsrA4I,503,0.0
504,ilO8kPLw5ZA,504,
505,dV5OPMxCl3M,505,
506,MQERAIIJgjk,506,
507,a15KGJ8KCys,507,
508,5TaeUNh2dOg,508,
509,_GMZ7e1Pa4s,509,
510,iIr3qTBY0CE,510,
511,uVPy-ezHYZs,511,
512,oHcvMsi2-vI,512,
513,Jc0b80vSUPQ,513,13.0
514,4IUs-4uTLis,514,1.0
515,2yBxd2G0ACQ,515,
516,MffH250zDiQ,516,9.0
517,iTkkO0iSmcw,517,
518,jHldNrPFBqE,518,
519,7lUokzpoH_o,519,4.0
520,Lhezg_hjJrs,520,0.0
521,Aco12x5Qw8s,521,
522,zHWeCRjRagM,522,
523,biE0p4ZB5Vg,523,1.0
524,YB3paOwJIyM,524,1.0
525,NBqrq7yTnEs,525,2.0
526,RrQT5oivXH0,526,
527,3fLWNfFNJG0,527,
528,olP0tvv3FaY,528,
529,UdxusW_Fiig,529,
530,SbJ26ucm4oo,530,
531,t-qqXVC0VCI,531,
532,0GUmx8y4zkU,532,
533,DWREwdnmp30,533,9.0
534,Ys77nsz60Kk,534,34.0
535,xURh5wm22QY,535,0.0
536,bw_C2A33PpI,536,
537,7R0YRBEGT8g,537,2.0
538,0ynlwnrbeC8,538,0.0
539,tSHbif9_kao,539,
540,sq_ZAqJ45As,540,
541,GHH55FSirwQ,541,
542,s8y9d40orhE,542,
543,T1r9rP8lPko,543,
544,iNVYhLfpSUc,544,15.0
545,5jZWwedH9j8,545,0.0
546,YUR9wTypwIo,546,1.0
547,KbMK1tRr4L8,547,
548,hcp2o_SKGEo,548,
549,5my7EJv42PU,549,0.0
550,charznUKOfs,550,
551,AQmM8NjF6WY,551,5.0
552,ZiCo_6BQ-b8,552,5.0
553,kbY2rXD9mg8,553,0.0
554,CA7o8l6zWUA,554,
555,6rN2e58-xoU,555,6.0
556,l89gk9Mf5GQ,556,
557,nM7DoEyu3Js,557,
558,dSWjjAvLiCE,558,
559,eBYPVPT3rpk,559,1.0
560,MaZJRrOlDqE,560,
561,Cy5w8TiYiR8,561,0.0
562,ihK9jGt-Oik,562,7.0
563,GLqoVcPHQfE,563,
564,4ngcsPWHOJw,564,
565,RlIQOncXCs4,565,0.0
566,l35H9t8oP9I,566,6.0
567,0y-P9ec1gxM,567,
568,IvMVh1BzuiY,568,
569,vbKYBXtgOwA,569,
570,KP98KcKuFoY,570,0.0
571,d9SH4FOSAc8,571,0.0
572,ky1M_pBSkO8,572,
573,CEHWDN1hLD0,573,1.0
574,PCGGBwkksGY,574,
575,AeFycUUAdsg,575,1.0
576,5PZmMOqPbYM,576,4.0
577,ClskQ8kgZt4,577,
578,UvVC4odsoBw,578,
579,JVvOOnAhrTQ,579,
580,POqJvzoJr7c,580,4.0
581,711_w_tme5E,581,
582,G1lEHHr7hD4,582,
583,Qe5qzwqPT7A,583,0.0
584,W-ne75ANYzk,584,1.0
585,E5w-QOVkzBI,585,
586,EXtaHAJVpFo,586,1.0
587,zQ238nmDSs8,587,
588,X5ChOsg_A64,588,
589,J9j_BfhnK4k,589,
590,HG7gBQ5Rtoc,590,
591,o-fU0igIs1k,591,
592,1D459v16Dno,592,7.0
593,1_fP9xPfyIc,593,0.0
594,_-iOtRlDbzQ,594,1.0
595,2LiRcCH2T5Y,595,11.0
596,Kf90vzOMbYg,596,
597,EIpvJn3pFuE,597,
598,4YOeOPkEwNs,598,0.0
599,GC--EgtVn-c,599,0.0
600,CZVADStTTo8,600,
601,87PiL9qmacM,601,1.0
602,OMhSkyx7g5M,602,
603,CVIv3CZMNQM,603,0.0
604,Pp4wlDNlQrw,604,
605,uonfabv3Shw,605,15.0
606,lC1K2brB5Dg,606,5.0
607,DomBrCJPubg,607,
608,4Fsr0upDPmI,608,11.0
609,0Zs_4qm0uBo,609,
610,89tda_fsli4,610,0.0
611,7H-3Yj5ZSCU,611,
612,UdBCELiC5S8,612,
613,xx61KdrH8ys,613,
614,xfT6gk6Fv_8,614,
615,A7q0IMcNCpg,615,
616,F8FKdcuZRfM,616,
617,94A04cdcsQ0,617,
618,RsMH3-35vi8,618,
619,YpliQC5BrB0,619,
620,bjfGvwnw-KY,620,
621,6RuubT21R3Q,621,3.0
622,QicI0eYoKRA,622,9.0
623,bC5VHoR4wrs,623,
624,eCI2cMixflY,624,
625,WZeob9MlxeQ,625,0.0
626,tgSHs0JnVy8,626,0.0
627,Oh7hVSjVH_w,627,4.0
628,rlzY8mZ2TME,628,1.0
629,hlGChJkyaT4,629,1.0
630,isLMU3KzLmw,630,8.0
631,UrW1ShiWE9U,631,
632,mqgM9nA63lg,632,4.0
633,CV2FxMYyrzw,633,
634,SFuk_bQkVJU,634,7.0
635,8BDzN2NA6GM,635,
636,ggGw9pVMuJo,636,2.0
637,ui7RQujOVXs,637,2.0
638,LdHpPLN7N-E,638,
639,bTwti6Gp7GA,639,
640,JyXZZd9otiQ,640,0.0
641,NFQxsO9n23Y,641,
642,GLnVyBSu4fs,642,
643,ktBNx949KRo,643,13.0
644,TNA1wLGUANg,644,0.0
645,NC45Oe38plE,645,
646,CWxUsSnsqMQ,646,0.0
647,8TqZCLEhhms,647,
648,yTdaSWvlUB8,648,1.0
649,CG0skNIZ4oU,649,
650,Zyp277L6T6c,650,
651,Pbu3ZUB4Ks8,651,
652,b8qpeqoEqTE,652,2.0
653,a0oHbYR7Q9Y,653,0.0
654,EmmtuGhMhNw,654,
655,dcfIFG0y8Dc,655,4.0
656,Tj7P-Zbu_8M,656,
657,LX6JHpeFZBQ,657,16.0
658,irnY7P6Fa68,658,
659,ybZRn_kzD1k,659,6.0
660,aKZxuo4g6WI,660,1.0
661,3iInCpK5uog,661,
662,UCui_pweeqc,662,
663,1thq7sIhVBM,663,
664,4JlvJpw6A7o,664,
665,h-qtTqNFius,665,6.0
666,7Bn5Cl3FdWU,666,
667,Lr5abPpdN-U,667,
668,t7zvr55gLRU,668,
669,2tm4o7ZIUJo,669,
670,yZD4rQvm_s4,670,
671,TMwzlCQknto,671,0.0
672,wX7NFVsts6M,672,
673,V66iP1hsqfA,673,
674,DB3IIVBqCiM,674,6.0
675,R6R-6Hk99QU,675,
676,HDIfz-2rPjE,676,0.0
677,3XeRq8GPYfw,677,
678,86nqsoDEnrw,678,6.0
679,ud2wtYRaNSU,679,
680,9MgNeIQ3dYE,680,20.0
681,7Y3sAUW8Hs4,681,2.0
682,sYGtlOFOMWo,682,
683,YlAq8rKhUH0,683,9.0
684,Zw3HwqpUqcs,684,
685,lMj-p6VvOjU,685,
686,uaRO4NAZEak,686,0.0
687,kEp8W5vIo9g,687,
688,R_SlxW9eSL4,688,
689,gl6fBTn7v_g,689,2.0
690,fjAfp8EWO14,690,
691,FUEzLvzxZlg,691,
692,I9NvO7uhjeA,692,
693,aJf7soj2KSE,693,
694,B_8JVYCYZpY,694,0.0
695,k9u2ApKXGwo,695,15.0
696,bnPQxxSzmPA,696,
697,Udj3rp1YHdw,697,
698,9CL7tSMsw1U,698,2.0
699,gemlBndx7AM,699,
700,r12y692p__M,700,0.0
701,7z1NysgWUU8,701,
702,G0K2DRXqtJE,702,
703,x_v_56PYLDI,703,0.0
704,rr7oGcDf1JA,704,
705,I4pCUaOPr6c,705,2.0
706,II4cCBfPuKU,706,3.0
707,pqBp0EcAErg,707,
708,yLCzh27P6f0,708,
709,_3bPHjR58gw,709,5.0
710,1TBgq1Upp2Q,710,4.0
711,PAgU1lhh7Uw,711,
712,rmqslKJ3lt0,712,2.0
713,2TQMOEUDNck,713,9.0
714,SAxxdLgXus8,714,
715,KVwa3PZZwHA,715,11.0
716,AksqkG1TOrs,716,15.0
717,12pFFNeuVDg,717,
718,u9lqZsvEV1k,718,6.0
719,unb-RUPmcYA,719,
720,791WmSzFlbw,720,9.0
721,u763bh2cokY,721,
722,7ccuwt9snco,722,3.0
723,00zE8y-3wwY,723,
724,mrjdTMkeuo0,724,12.0
725,qEMU730QZNY,725,13.0
726,9XH2Z6brsGM,726,4.0
727,qE0Rxbi18pY,727,
728,fVyvLkT2XXk,728,
729,pnnPOruRyt8,729,
730,JUowNvqro5M,730,2.0
731,DY0P3q9Ws6k,731,7.0
732,2MIowmmUhNo,732,
733,LbmkV-dXFNs,733,
734,3IACvsy9lDg,734,
735,r11CbbMTROU,735,1.0
736,PvxsEE9xDJY,736,
737,FZwWBLGZYFc,737,
738,3XysHjsqnWw,738,
739,5RKBL3_5O1Y,739,2.0
740,VgW5cDjFDYY,740,0.0
741,riLJvRqnR9E,741,19.0
742,VljWYOy0Y8Y,742,
743,6tb7DdLBSwQ,743,
744,sU3Ood_fOJg,744,
745,c2BaGqkCzmI,745,
746,WNsjrgPpld8,746,
747,g-RBn5CX0I8,747,4.0
748,p5M2RdqShjA,748,
749,pwcaT2VKEy8,749,
750,_slXkqJJJg0,750,1.0
751,6IoKtfroEZY,751,7.0
752,XfMHm6CEwPw,752,4.0
753,rQv8NQmynnE,753,
754,PJvPD2u3YBI,754,
755,upG_CFSpwPA,755,10.0
756,lEsqYFKtJ7g,756,
757,XYRRZbp4ljA,757,3.0
758,JRWkfkiN2FY,758,
759,7IHR4tyQfbs,759,2.0
760,8Xjd6g6KC_8,760,4.0
761,e0qoyKmqIeo,761,0.0
762,R6x4ddMukDE,762,
763,xHPYdaJqkrU,763,0.0
764,ODT-SeijbfE,764,
765,WbEZKs4hRVw,765,3.0
766,oDBvMlNul2s,766,0.0
767,Kc83wwXkus4,767,
768,IxDvo56MBK8,768,0.0
769,l0ritZTG4CI,769,4.0
770,PKIEkq20KT0,770,0.0
771,rk1KwyULlzE,771,5.0
772,xOgBPvSyjwY,772,
773,FqbElUnH06k,773,9.0
774,L9VqfBXZNQM,774,
775,tFTWRHjS0bw,775,
776,6aNIoqFuZxI,776,
777,siVRZdOeFrg,777,1.0
