,video_id,index,extracted
201,cj3tXu2kvG4,201,
202,_j_yXI-51hE,202,
203,qsNHnCP_N-8,203,
204,hBAOXUfyxhs,204,
205,42JenkynlnU,205,
206,uVa3970fwjY,206,
207,d6nUI6tiIzU,207,2.0
208,eWcu26tlXsM,208,
209,w-rQRby-0rk,209,
210,_HoPSICT7Ek,210,
211,Pz02RNSYUko,211,4.0
212,D6begByjvCk,212,2.0
213,sLUeVR7t9Zw,213,
214,XEGhjOhlSzI,214,
215,glTr5XOr1MA,215,2.0
216,cAUzGb42hbs,216,0.0
217,XzgvzqPjpjQ,217,
218,AuvZYkyqh5E,218,
219,sihYbhZaHr8,219,
220,dB8Kv8YW1Tc,220,13.0
221,6UtuJWRb4-g,221,
222,Fcc05xjFRH4,222,
223,_3iStaAyIhk,223,10.0
224,40lzCrU9WC4,224,0.0
225,zJ3AYjOnIEQ,225,4.0
226,_tF0kVlEmjI,226,0.0
227,WIQDLTl1NFU,227,
228,0UaFNzk_EuE,228,
229,mhmTREA5hb0,229,4.0
230,8coHXpvHRQk,230,3.0
231,17nu5dHCJnk,231,0.0
232,sPadvbz0sHo,232,0.0
233,Gk2GaJ09lKM,233,
234,tBLgfKqtgS0,234,6.0
235,iK-TmhMuX-0,235,0.0
236,_zNddcZV1EU,236,10.0
237,7Gxead8aYnk,237,
238,Ml1Vc1K3Ap4,238,9.0
239,VG9wZ73YWGk,239,
240,EtGgBp1eGMI,240,
241,2otbrXnqwqE,241,
242,TLSVyFN2ivQ,242,
243,zq_j1XsYLYk,243,
244,2QB7aqVHkrQ,244,
245,isEXevVeGOE,245,
246,sF8JjbKwKdU,246,5.0
247,ohuH8ohG-ns,247,2.0
248,PRm9gDj_NN4,248,
249,Ryxgn1sisG4,249,
250,_uWuId98MyY,250,
251,9htXvdPPDQc,251,
252,VXgnDr1RMVo,252,9.0
253,2_PE73M2I-8,253,
254,UzJnM2Xtq9I,254,
255,ANdhxS98rHw,255,
256,5V58xzSpN54,256,
257,Oif6-C9pvFY,257,
258,p0eHebzcDXk,258,
259,3Xwh-nDh2Y4,259,
260,QWwoK4uCg2U,260,0.0
261,xsZtaHyMunM,261,
262,08vCsuAgkiY,262,1.0
263,yOUkBoIZKMw,263,
264,QOWQ4_S1EPs,264,
265,c81eaViENjQ,265,
266,B7aVXYe6ep8,266,
267,WLrPJP_SjXk,267,12.0
268,WcUO6jWILXg,268,7.0
269,7HDoe7FnF98,269,13.0
270,CmLeVjkz8wk,270,
271,xVMzXDfxuB4,271,
272,jPD30VFJR2U,272,10.0
273,9Aw-aJkwKEQ,273,4.0
274,MaXPI-bSPow,274,
275,RiMUpUGzKE8,275,
276,sSXaDqwk77w,276,
277,WjFI20hlpf0,277,
278,8M88gYoY0b8,278,
279,2X0YPFz3PJc,279,0.0
280,76A82ANqKec,280,
281,LTmS54hlXrM,281,
282,0uWR9np3lNQ,282,
283,vQZuwWL6nI4,283,0.0
284,MMIQYZ4yFIo,284,
285,XE4z4GErl5Q,285,
286,0o9zNNrZY5A,286,
287,x5bNRIs3-vg,287,1.0
288,spC3zAeHoJs,288,
289,LnDMAJa4IHI,289,19.0
290,GVVeXA0saUM,290,
291,5UAv8aHJ4rY,291,
292,wp_xdVx7Rzo,292,
293,jmCoOfia_h4,293,12.0
294,MgS9_Sf7yOw,294,7.0
295,k8kuhj4SKCE,295,7.0
296,WQ-l_cN4Fpc,296,
297,6EwDx_5VWsY,297,
298,tSzBnmT2FIM,298,
299,Tm30OF0C314,299,4.0
300,NiD5jh4H-rE,300,
301,R4RBGFAy-AQ,301,
302,5j0-NO9Un3c,302,
303,mCArnK8KbN4,303,
304,uNynErujmzQ,304,
305,H0XKvvTYxgo,305,0.0
306,JaWCaD0VRYI,306,
307,FB3raHknADg,307,6.0
308,Jquuump_qSM,308,
309,_pnje2NQHMk,309,
310,SOclRITYjj4,310,
311,cu0w40MWMks,311,26.0
312,YxM4Tw8RcFI,312,
313,h-hREwaRVX0,313,
314,cALBt2AzL1Y,314,
315,YSesHDGn1E4,315,
316,EOEP2PKKESE,316,
317,JOlnqTQt69A,317,11.0
318,MtdiGPLQxAw,318,2.0
319,jNCZM9hnR5g,319,6.0
320,yHiH79uASos,320,
321,4_xEXG6UzXc,321,
322,9Ez7zlacYaQ,322,
323,oVZSypz1AmQ,323,1.0
324,d_I3Lq4hlRc,324,
325,HbX4yp8Ab9A,325,0.0
326,xgeAFxs0l8k,326,
327,8PBJrQd_v9E,327,0.0
328,Yl2ngd39HHo,328,1.0
329,oRTiFV2e7WI,329,
330,jMZ5SqrCNlE,330,
331,Q5nol--DIco,331,
332,Xa3lZt9wZbE,332,4.0
333,ppHcaqU9Yps,333,
334,bh4xIgpCAUI,334,
335,MD7U9_Nl33M,335,5.0
336,WTYMa3xxv8Q,336,
337,3z4I7WCjRwc,337,
338,kOewt013DmM,338,0.0
339,LEqLnbpI14I,339,
340,vYYa1haXOGM,340,
341,eQq9pGWfj34,341,
342,6dSvu4oYbn4,342,8.0
343,qCi4De_Qagg,343,0.0
344,4I3GfZCZ1pk,344,
345,T4hPgkv1TqM,345,1.0
346,HeERDNdD9Fw,346,
347,BPyfwfIpk1w,347,15.0
348,OZ2AuRWahDI,348,
349,WxBxcPCckhM,349,
350,oKtw7F88bjE,350,
351,Ou7X0arR5Vk,351,1.0
352,NbCc6F--Mxg,352,
353,bOnyybCI-u8,353,
354,mEYKKHeegCk,354,3.0
355,TBypJSsaUpk,355,
356,qc_WJFzPcao,356,
357,ou3LuxuWjSI,357,21.0
358,IfgQ4TirDgw,358,1.0
359,MJDn_UmDnV4,359,
360,jbxjpeT1wWo,360,
361,l2Ovlf_2Alk,361,
362,W8BgoF5S11U,362,0.0
363,z--kIokoq5g,363,2.0
364,2-0ffCn46Eg,364,3.0
365,o3xkXPX8GhM,365,0.0
366,WDLW44mRFR4,366,0.0
367,DTjk20Q5cJk,367,
368,xM0fHPn_8fo,368,
369,SPyPX89j5FY,369,
370,XVJB2meWQJY,370,4.0
371,ZBTO5snbs18,371,6.0
372,eaqgHQnBgJk,372,0.0
373,3YjOFj77CBU,373,
374,KywCCT36A1c,374,
375,FKyUwPJ-tzI,375,1.0
376,2EEKCHwJqqs,376,0.0
377,h0naG8sdEX0,377,4.0
378,m-oNIsWmUGY,378,0.0
379,qKraUr21j-Q,379,1.0
380,DoC2CVdrn8Y,380,
381,KxeZJbP4g-I,381,
382,tggSzYl_xm0,382,
383,kC2dxYh8S4g,383,
384,8FksH9cIz50,384,
385,DJ0SlIqYLYA,385,
386,atjdFBSB6gk,386,
387,YTGWSUK1DE0,387,
388,YfwAcAjFlK8,388,0.0
389,48WFJOuAZbc,389,0.0
390,8qkF7Yvng5U,390,
391,bZv8-MTDjZ0,391,14.0
392,8_rjaDS1k-k,392,
393,GR5afH32kYE,393,8.0
394,o0hkpES_f3E,394,1.0
395,l1_WdeVxV3I,395,
396,lHGmML9yCus,396,
397,iAqQDDgAkHs,397,6.0
398,gEBO8V-v058,398,0.0
399,V8_c2eXOg3k,399,
400,11wLPPTYC30,400,6.0
401,ZKGZk5xY4wE,401,
402,SogFpNB8dNI,402,
403,trFQkv3YFok,403,
404,bIvKiO89WJo,404,
405,6Y4GYD-gJAo,405,12.0
406,1X6CLfrbthY,406,4.0
407,P75A3_HQMSg,407,0.0
408,GmTJ-mgsRyk,408,
409,jMxNWaXyk2E,409,
410,_rtggKUF0Rg,410,
411,UIePgFwY7HA,411,
412,5uuCe9olnDA,412,0.0
413,7Gfy07EVyQ0,413,
414,zpgLb3lcVB0,414,
415,gSFFO4gTUh8,415,7.0
416,oQbidNQ4oW0,416,
417,qjbzKE0a6w0,417,1.0
418,PQ5OJkqm4Tg,418,
419,rTsO_LB35SQ,419,2.0
420,aFyRaYX267Y,420,0.0
421,8LpJh9lGMr0,421,5.0
422,o5gnupA9KaY,422,0.0
423,91sVz-8eQ4o,423,0.0
424,H2gVjH2_74c,424,
425,Yml-weftE0A,425,0.0
426,cRahVO8mzmI,426,0.0
427,1hbqeVlJYUA,427,
428,FVIme-EnkRA,428,0.0
429,Wmk33sr7eOQ,429,1.0
430,UzTSj6hIGvc,430,
431,4l2IEoecYBM,431,1.0
432,gwTdcPplPAY,432,
433,rwydVS_mVlI,433,
434,w1bJ3GwRG1Q,434,
435,LkPdr3njNdk,435,
436,3_2j9zcpg18,436,6.0
437,nZkE5NkVazo,437,0.0
438,ku38fvpDOHU,438,
439,2LXlRAItEsk,439,3.0
440,Q5u7E7cBNmg,440,
441,VQlGHT1mu7I,441,
442,urvGrdMtdwY,442,2.0
443,1RPzNSsgAJA,443,1.0
444,HeyMsgtUa9k,444,3.0
445,HwChC_f0Hc8,445,
446,KantH8ovf2k,446,2.0
447,mWA57QtO9Os,447,0.0
448,kLyNSXGCBS0,448,
449,VfLFMZ-qiVc,449,6.0
450,7qop5ksYioM,450,2.0
451,tlPNLTgUs6U,451,2.0
452,LH7bESRmsKs,452,
453,7BR2mwmbXpg,453,11.0
454,A5Gi8t2mPAE,454,0.0
455,HCezw9RaxoM,455,
456,4GL-M0F9JAA,456,
457,C0wztQfcOhA,457,
458,b9sZb9ZHCuA,458,
459,xc8xFRuX7-k,459,0.0
460,NaZVBBRsVa0,460,4.0
461,tMlEyEPS6qA,461,
462,yi40x-os1WA,462,
463,jCt4Dm8HCaE,463,0.0
464,bnHElc199JU,464,0.0
465,qT9IG1Pyrpg,465,
466,2D2fpZh9fOc,466,
467,sG0U7aWTPgs,467,7.0
468,pR2ZcYxLG1s,468,0.0
469,hyo6LDFvOmI,469,0.0
470,3FUfkuPazFQ,470,
471,lF-ADSE2kMU,471,5.0
472,Ar8eG3kXTHQ,472,5.0
473,L63ZI2TODew,473,
474,AXlfT9i17KA,474,4.0
475,UEVD6Dg8gy0,475,
476,zWY38VmkRBk,476,1.0
477,4Ibvla3fUfM,477,
478,SuOtY5y7TRQ,478,
479,A4Yzo5L5bTE,479,3.0
480,cLTg5EEYgTg,480,2.0
481,oLXAfrO-v90,481,
482,NpPsM-T_-rQ,482,0.0
483,i70XSipiL5s,483,
484,1Fr1vXe9HZE,484,1.0
485,BLXdLAzYIsQ,485,
486,9m6CmMh3WrA,486,
487,FReNS4rjxP0,487,
488,dOFC7cGEUOY,488,13.0
489,IKirWPV3g0s,489,
490,njErXDJhFD8,490,
491,4tJgZxXTNUI,491,
492,YA-KtqLAyQI,492,10.0
493,WLp0zxZKLTY,493,15.0
494,09hOFacXoSE,494,14.0
495,89YO_7aeFE0,495,
496,rFxwUQ5x3Js,496,
497,PueSOqBEVVs,497,1.0
498,QxtR29hpX1g,498,0.0
499,AKjRplObPBQ,499,
500,KtPlIIgbag0,500,
501,DGH1qNHgKZo,501,
502,KIU7_H2Ir4E,502,
503,vh3AgoxcocA,503,
504,AjQf_DBToXA,504,0.0
505,RBHTe0NmITU,505,2.0
506,SYlsfatxaUQ,506,
507,HURUBcXsGJ0,507,
508,A-KBp0gE8H0,508,
509,rybmepAy2gM,509,12.0
510,1hVEB4YW7nU,510,
511,fn9vyogd3oI,511,1.0
512,1TPUl8T5iNQ,512,
513,qE_NWhbZCuM,513,
514,calvlu2-2KQ,514,0.0
515,IhX-gpevWoM,515,2.0
516,g-V3tI-Odzc,516,2.0
517,rCiolyMglQI,517,29.0
518,aifv7qp0Pj8,518,
519,LcGG-WH3gCk,519,
520,JXJTxhrICl0,520,5.0
521,8jKREDSSjJk,521,
522,iIPvX4ECzAE,522,
523,gAAKJ0N2sMw,523,9.0
524,0GJCgcA8YBM,524,
525,TmGWHDBFOz0,525,2.0
526,4SNpsNbaFsw,526,
527,4en_WeeY7Wk,527,
528,aTqNlUsShfU,528,4.0
529,fVptAIAxJ3k,529,1.0
530,4ZPqqv6vjIM,530,
531,twqyjcx5MPw,531,
532,o5wNid1YTX0,532,
533,eRvbiQVmq38,533,
534,oO5wspy2sfQ,534,0.0
535,JNH-HjLHdaY,535,
536,9Zxe1wE48V4,536,6.0
537,z2TZSFIG-54,537,
538,rFIcwNtawtU,538,
539,4oteoU94Mj4,539,0.0
540,K-BPwTSz2bM,540,6.0
541,7Wj1d6N_ZQA,541,
542,PH_H99uiOi8,542,
543,Qo7-XzwlNqQ,543,
544,4Hb6jPLFnWE,544,0.0
545,OMs0L9ma4gQ,545,7.0
546,A2Dz9DNu-mQ,546,
547,WRx_E1H6X0A,547,5.0
548,AX8JslbWnCQ,548,4.0
549,4dq-wc5xe50,549,1.0
550,p6Jq7rvIKxE,550,6.0
551,Pk_D5JluIJo,551,
552,EXQIYKADxNQ,552,
553,RO2cCJjiSVA,553,
554,eXwhPpz7ItU,554,6.0
555,q_43KsijXMQ,555,
556,eQnpQF0v0Ro,556,
557,ZjEVdeZp15g,557,0.0
558,uGuvDcAccsw,558,
559,r3OY-kkAH0w,559,
560,W5nH1YBDHUg,560,
561,1oDa7UV_oRs,561,
562,XKSCCGnNI40,562,0.0
563,TH97WIoK3rg,563,
564,w-HyGseCLmU,564,
565,y8wlOPzSMb8,565,
566,Z_3zXd3eCz8,566,0.0
567,iccjBuUMESg,567,
568,WbNhTLuL-XI,568,
569,jWNb_cxthYY,569,5.0
570,8cjCjxziLJ4,570,0.0
571,goT-vS-vAV8,571,
572,KwIXavH9v4U,572,5.0
573,SYM5KCqhjSY,573,3.0
574,MqvxVT0wOBE,574,
575,sYsl3yDWIk4,575,0.0
576,JQr0hw99AsI,576,
577,IOyBw5KrMxs,577,
578,KWkGxrFEkeg,578,
579,tOr_LL0tsO4,579,
580,V5OpwohY3jk,580,7.0
581,v9CJTn-0oIM,581,19.0
582,BDnPQ5sw8Jw,582,
583,_AGtB1LFXbw,583,
584,toQsHAf7LAI,584,
585,rIywV-GPxPo,585,
586,kWmfRF6-BF8,586,
587,wJQ-cCsIgpo,587,
588,VLP9nKvo3UQ,588,
589,94i2bYGq1PY,589,
590,d4kRW7Izkdc,590,
591,Tq0iTdUeLiM,591,
592,aGGfs1JqLp0,592,
593,Olt00e9v-_Q,593,
594,tq8OjkSeCZk,594,
595,mfW5yUuExO0,595,0.0
596,tP4YqDdiZ3w,596,
597,VavRVjy1o_k,597,
598,G30W7UDv3Ys,598,0.0
599,UJM-8c3JFsg,599,
600,xznEW0yRlfE,600,
601,8Vin_GNFR6g,601,
602,mIuVSa0vSiI,602,
603,VGOcWK81P2Y,603,
604,ApOcje0PRZg,604,5.0
605,EfapkQk0LbE,605,
606,ODkBoR8Dzkk,606,2.0
607,ewLWKn6CQyE,607,0.0
608,pGgjAoCRLuE,608,8.0
609,mpkQ7oKeFy4,609,
610,6oPF2nA1H1o,610,0.0
611,CEa3jLI6124,611,0.0
612,6gbpQZKhaEQ,612,0.0
613,kjrO3BKM5_A,613,
614,P2wwhQFlYh0,614,2.0
615,knsYyfQqxWw,615,
616,26_znnopsbU,616,
617,5C5Ts98-jgk,617,
618,6eI85CJthk4,618,
619,Rg5dNKyUTX8,619,
620,V-A_NZgg-fo,620,
621,23-URlsScd0,621,6.0
622,Yt7LDzvlXug,622,
623,d8J3p1iSv0Y,623,
624,Ws5n6mapoH4,624,1.0
625,AiFQhk2mvgA,625,0.0
626,eLguUOY_7lo,626,
627,x5LYqx4Zc7s,627,
628,kcWBKyh4pNA,628,
629,a97qm8wiqBU,629,0.0
630,Apx7en-THBc,630,
631,o3MGT05HYkc,631,4.0
632,lRR3WMSue-I,632,3.0
633,YgeuRkycgTg,633,
634,2wZlLvk9q6g,634,
635,xrZXA2U60Gk,635,7.0
636,jncCO4DSdgw,636,
637,D9KETNQYwuc,637,0.0
638,tv9eqh2NAKI,638,
639,eSKUqEk6SNY,639,
640,if9b-6Nt0yQ,640,0.0
641,vUa5iM_IFTY,641,9.0
642,HvKDV22VhEE,642,24.0
643,CO54t_5pcbU,643,5.0
644,7TjHv7HCvVU,644,
645,0zImXqSLnXI,645,
646,njYKvz0GiNM,646,
647,PiGAPsTJVJE,647,1.0
648,0O6fLhWp7So,648,
649,b72K7lyF9YA,649,
650,fUcPXVqi2mI,650,
651,haK5RMfBdoQ,651,0.0
652,zN7f5da9n2w,652,
653,JJluyPg3ANE,653,4.0
654,DC78BCrpRn8,654,
655,MojwT5uuVKs,655,2.0
656,Ej9aGxqE7-8,656,1.0
657,UsV7cMsaTy4,657,
658,mFQHJCEpnsY,658,
659,KeZmVkuC25U,659,
660,JF_FLvLUDQU,660,
661,ag2ZvltEeZE,661,
662,QPUARNza6M0,662,0.0
663,zkaORcCeTxA,663,0.0
664,If9L3bAhuHk,664,
665,jjhyWq8GY60,665,3.0
666,UitYY2b4lXI,666,0.0
667,pYykzxhnFM0,667,
668,fAxkv1vm1JI,668,
669,Q1YwPMs19xA,669,0.0
670,NwU3rGYNHQs,670,4.0
671,IterD7E_m7w,671,
672,7KXWakYTMm0,672,
673,sZRVgS1aul0,673,1.0
674,r7n3PzZYQ2k,674,5.0
675,IMtEmrXEco4,675,1.0
676,qUKgQbhnG78,676,
677,PdQzsIgrU3g,677,
678,Gxl5x_rIZOU,678,0.0
679,NDO0VojuRw8,679,
680,yIr1Z5-jsKc,680,0.0
681,aLU_aTDNZy8,681,0.0
682,2NrN5J5ybf0,682,0.0
683,VMP6o8Z0ycY,683,
684,u2cLU-Dp6Ow,684,2.0
685,lkQLdB39GD4,685,
686,xG6K1F2KwQw,686,11.0
687,0cgxTdBnH4E,687,
688,Ex2XeM9uR6k,688,
689,uso3qhDjWmo,689,
690,nppwqcxNqa8,690,
691,JQDSnhepSVo,691,
692,03ofAvOQRZY,692,
693,jr8mbVbkedY,693,0.0
694,RAtKEyLv_r8,694,
695,OLO2xEIjbC0,695,
696,XtdfnzXYBFM,696,
697,SkehItYd3mc,697,0.0
698,qIHyUQsv5wg,698,
699,xaIVGO-wCk8,699,
700,UVP65t1wXyE,700,0.0
701,lJCRzobuJpo,701,
702,KLBBYaEO_nE,702,
703,HizPx3Ir-Aw,703,
704,iyP-uF4n3ro,704,
705,ILpPaW9nlTE,705,0.0
706,XrDAMUa4HKU,706,
707,fEO_ILm0Ugo,707,0.0
708,WFysHASNJLs,708,
709,UC1LAkv8nk0,709,
710,Shem-V43TP4,710,9.0
711,8tSIkNPh_Zg,711,
712,1IMc_0UinlU,712,
713,OyPDIrDs7T0,713,0.0
714,3kSkPMnEKXo,714,4.0
715,bPt25-9z6Gk,715,14.0
716,HcsE7fOV6lQ,716,
717,suYi_5yNDXU,717,
718,6DNUXpFTNhU,718,0.0
719,H2FGLm-Wudg,719,0.0
720,9qof7xPauwI,720,4.0
721,QOv6qU4eJz0,721,
722,oTIeLV1R2DY,722,
723,33eT-Ezdxws,723,3.0
724,Zaxs07x_J6s,724,
725,ti2rQi6qYYM,725,0.0
726,h1EOD4C6_t4,726,6.0
727,eA_4rZ8ApNc,727,
728,oTJBRyUslfQ,728,
729,D3SSw49LCm0,729,3.0
730,aB11nel7Hlk,730,32.0
731,fchbQfc-q2o,731,
732,fQuoxDZG-Dw,732,7.0
733,9-fPHA_jfBU,733,
734,ZcrOe2rzwCU,734,
735,KTdkm0fCBY8,735,
736,BCsMi3uJXNU,736,
737,mYKqJ7GPaUM,737,
738,h22RUxTGBQQ,738,20.0
739,ct7ioUP2ZEM,739,
740,TJzLjiwzbQU,740,
741,pjcl0xJsrhw,741,
742,5gZtvcUoxl4,742,
743,IyJ9yifAGIg,743,0.0
744,2IbU15uay4k,744,
745,cyHcd1oMe9s,745,0.0
746,J09Dz5MuFWk,746,
747,lwr4gWclC-g,747,
748,t9JLaPYefZY,748,1.0
749,ROyuxjFMFrg,749,
750,M7DPoLw0m7Y,750,
751,fkhJMovuHoQ,751,
752,6GRxPgxCxaA,752,18.0
753,Rhq5P8gOXLI,753,
754,A2toZGgcCFw,754,0.0
755,1oI3SdWXcBw,755,
756,SN2Nik56Lzc,756,
757,KU45M4RtlqU,757,
758,g3aaln13s0I,758,
759,76b0tkmZ6_I,759,0.0
760,cjh7DhRySCU,760,
761,G67YsQYzx84,761,0.0
762,QdNJkPh7sa8,762,0.0
763,7vf0tYz4BoE,763,
764,0QFFYN0Xe0E,764,
765,qFeSRU1Avyk,765,0.0
766,yP98Ww9lwgQ,766,3.0
767,b9xUr7VOQzw,767,
768,39qtrbxhtHM,768,2.0
769,mCzJPttli1o,769,0.0
770,nwN5ywGJno8,770,
771,aPZ5FqimF3E,771,
772,0tNrwFeXDVs,772,1.0
773,J3q6zg9ssxo,773,
774,0aI0MLgvFqo,774,2.0
775,_At5TYw4PgI,775,
776,h-H74gABk2o,776,0.0
777,y2-JEcqOMs8,777,
