,video_id,index,extracted
169,05eOViv7wyY,169,7.0
170,I5lkWrpAaeY,170,
171,rHYLM9QDMz8,171,
172,x4ch32s_nBE,172,
173,DpETTwXLOO8,173,
174,DpluW3XUPxk,174,0.0
175,jfD1n7UxzOI,175,0.0
176,jDhFvnzOGC8,176,0.0
177,zhzLqMwa2Ds,177,9.0
178,IXcY4xjAOKg,178,
179,FLAJ4tOc0AQ,179,0.0
180,tmq2S0yod2I,180,
181,RZlD5KoXVeQ,181,
182,P3zEA57o-po,182,
183,JLa7Bl2hLMg,183,3.0
184,SgJTMOeglpU,184,
185,4bFGxkPNU6w,185,3.0
186,R3KVSqNU3Ug,186,18.0
187,E2cogfaUMdA,187,
188,PFMrHmln5ys,188,
189,9sQiJMyFIKc,189,
190,nU0Znq-qX2g,190,
191,8n-PIXsWP4s,191,
192,wDYZNSH-2qA,192,1.0
193,89mhMeYVklM,193,4.0
194,v_x7VLtS2Ys,194,0.0
195,KbFZl8ukirc,195,6.0
196,q5urk0TN15I,196,51.0
197,TxHle8KAwmQ,197,16.0
198,2KQU7l68zRk,198,
199,Q0aIe1GDhU0,199,0.0
200,PhWurf48eSE,200,0.0
201,dtJlSSMLa60,201,
202,Z62j1yB6HWg,202,
203,kAy65WVEtTE,203,
204,oQYKXNFgjDw,204,25.0
205,2An73J2W-rw,205,5.0
206,75ygB00eTqI,206,0.0
207,QGtxCVsyU9M,207,
208,RzFIN6RcCgs,208,
209,qa0Rviee1xE,209,
210,qxfo3SXXlIU,210,6.0
211,bPWqbsCLAa4,211,39.0
212,BvpyRL82Cps,212,
213,sfoK6WA4dSw,213,
214,Uj_kFHDy8aE,214,3.0
215,fntCrzliTDk,215,16.0
216,kbnqB97DOWE,216,
217,Zkb-zg4JCLk,217,7.0
218,CZvNs5uL6ZQ,218,13.0
219,kZaBzsjH9p4,219,
220,6RM3g90uVe8,220,
221,TVvq2lSI_6U,221,
222,MFMWNIWodI0,222,
223,6NGdr2omtX4,223,3.0
224,q9H22JdpbPk,224,
225,JrPzZXfE6Y8,225,
226,ZODbwSFBjoI,226,
227,yvx3ZU65FB8,227,
228,pCHzIeqRoXY,228,7.0
229,yt4qcWOQaLY,229,
230,3XIV_8C1ieE,230,
231,E27zXzCHlyc,231,
232,j9Y3KrRtWYA,232,
233,ih5oD4Q6Jds,233,
234,QPVuk4R1Kno,234,9.0
235,NM31arl-7yQ,235,
236,_fYsGis6SxA,236,
237,Ps89IHnjZMc,237,1.0
238,auyH9NHjU4w,238,
239,GdtsNSlGHVQ,239,
240,lptyloJLOUE,240,
241,3bvhC44tp10,241,12.0
242,VUnwf48sq98,242,7.0
243,ulr5a4RezNY,243,18.0
244,aQj06Ut_uIE,244,
245,K0dyYsEgXeo,245,2.0
246,D_5-JYHsgiw,246,
247,Ua3hQhclWiE,247,
248,PTrLuDeSu-A,248,1.0
249,f5ExlcQxrKA,249,11.0
250,ipTpXM1iDXs,250,1.0
251,Np1oA5qJRd4,251,
252,i-N6-0eNoDQ,252,12.0
253,nQqZNZE9ByE,253,
254,j5PMOthoTLU,254,5.0
255,jYzuVjDcJT0,255,
256,upt7GDqwKao,256,
257,TXJN8IUH3BY,257,14.0
258,LPlgSoXtApg,258,9.0
259,v-JiRlnss1A,259,
260,Ex7FQ6ecyZc,260,
261,dBRbz_ZSTiU,261,
262,23r_I_zl8xQ,262,
263,2TFgNGFA10c,263,0.0
264,_EvFjMewU18,264,2.0
265,QMtwSiDttHU,265,8.0
266,U009NExNZWM,266,
267,CYI21-GoFzU,267,11.0
268,KVnsKjnqd_U,268,
269,ddKHFDIOmoo,269,
270,ImNoBICDLTE,270,0.0
271,Zl2rbXlaKAo,271,
272,eWvlRlge-lY,272,
273,t-wNXfzsFRg,273,9.0
274,ID6qfW_engQ,274,10.0
275,vpKiGmmvMZs,275,
276,s3CFt3MiU_A,276,
277,Crqo887vot4,277,
278,ZelptoaF7vs,278,14.0
279,6kK8OxtNdUY,279,
280,xwchJOYnsC0,280,15.0
281,a1ETbPCawVA,281,
282,Ig4b2bbPjfY,282,
283,A0cncEd2ajo,283,
284,JKjhVpsGMgw,284,
285,zNmf7AQBkvg,285,0.0
286,Xosz_ut0U4U,286,
287,sjzBp4GiRDI,287,6.0
288,IdxbpVhkvjE,288,3.0
289,EDN6mSLO968,289,2.0
290,9Wt2ANIG-DU,290,11.0
291,mgLvJA-0Id8,291,
292,R7mRSI8yWwg,292,
293,BjvyqRvTOw0,293,0.0
294,Rwcml6egI3M,294,
295,9bwgRPzCFtQ,295,
296,pRCjPJ02BHM,296,14.0
297,ueLOJImE2kU,297,11.0
298,3rIRjhdUNe4,298,11.0
299,7bQIOqExH54,299,
300,v27U6Pzr8nI,300,
301,Pwt_absHuZA,301,0.0
302,elFjdESPry4,302,
303,PCybJftNmwk,303,0.0
304,9bZOasiDcw8,304,14.0
305,VK_BuCcdY7s,305,
306,6MKL7c1MgGc,306,4.0
307,9z8SDUdtdw8,307,9.0
308,DLil9Fm3Sbk,308,
309,e4D8sMelwg8,309,1.0
310,6i9XssQ7CFs,310,
311,OSVNQ11pPIA,311,15.0
312,vHOONlqTEUA,312,
313,CwhlZxVv2p4,313,
314,EtF2mqJk1Sk,314,3.0
315,tl8N_H9GJCc,315,
316,ZXeEqjRl6CY,316,
317,Op2svAEIJ-0,317,
318,PolXiecN5ls,318,
319,7v1ozFjGgIg,319,42.0
320,pK7mAs_2FqE,320,
321,iu7LW6qMGxs,321,
322,1X63v2Xkwbs,322,7.0
323,k-W5Ew-BKsw,323,
324,vDHu9bd7xQk,324,
325,zAVzFzDodbc,325,14.0
326,YWTVsd--_OE,326,
327,r2smAQXvwkQ,327,
328,55EdWGw3pFE,328,11.0
329,uFbDxT0bVBo,329,18.0
330,7Vce7n8Kffg,330,
331,LMPoi8NYf0I,331,15.0
332,JoPZ6cerVSs,332,29.0
333,DXFebtOT3a4,333,
334,gslpgRLj4Xo,334,
335,B2WeVCfwnCs,335,0.0
336,eR5ZZsuqq4Q,336,
337,B86_7Lj1zgQ,337,14.0
338,5Dn9LZVcUxc,338,0.0
339,n4P-3OIDG2o,339,10.0
340,WWW7AuSCH78,340,
341,DWRTT_Y3mco,341,
342,bkmYBMZAKqo,342,
343,TRVjCoz-wBg,343,4.0
344,9_1eTugLgF4,344,
345,ePJwzsKNeOE,345,30.0
346,zMZm_AwbTEk,346,0.0
347,S2hbGHWUaCU,347,1.0
348,w4LAIGNGLi0,348,0.0
349,VmuJbw0fG_M,349,
350,58QUC7mKk18,350,
351,TQVJLPuOhXU,351,
352,cd9R0trzOOI,352,3.0
353,WfzLrSyOM0o,353,0.0
354,4qfe8h7G_BA,354,2.0
355,9_1tGqn4jXc,355,
356,z31cmfVNStw,356,
357,9zmXmVl6Y3s,357,6.0
358,fXSiGidRVa8,358,6.0
359,p2CAa9MUMWQ,359,
360,v1GezkwXPJI,360,
361,Gq3LXShiqv8,361,1.0
362,5G2EryIhORo,362,
363,7ivU6hUlzh8,363,
364,VJGA3JyIgCw,364,0.0
365,gFP0VgwAlC0,365,
366,tp3MC65woP0,366,8.0
367,SxhJ6e1zqQk,367,
368,GiRkTGgJDqQ,368,4.0
369,xAjmSJ2eQa0,369,
370,2e7hiEjxuG0,370,
371,58SNSIaZ_bw,371,2.0
372,rw_vb0fOPnA,372,14.0
373,iAIbRjfW-G8,373,6.0
374,0LPAo-8vbw0,374,5.0
375,GsblIqdM8kc,375,
376,G5yUPoURF9c,376,14.0
377,T-V0YdrZh5E,377,
378,kLUUAqyB3Y4,378,7.0
379,19vap4KoXVU,379,18.0
380,1mmt5vADoJs,380,
381,K674ukL9ecA,381,
382,qo-hcJdNcqk,382,
383,c0z0jI7JESk,383,
384,fm4hcuaRlIw,384,
385,GmUlElnRJk8,385,
386,PWP8j08hwp0,386,
387,H1eOLenog5k,387,0.0
388,sNbHhfprh-U,388,15.0
389,9DKA4ZOwvYw,389,2.0
390,wxppS_AE1ho,390,0.0
391,9yiLXPsDhe8,391,
392,gC5ZLPTG9j8,392,23.0
393,ySu30jjB3Pg,393,
394,LJb2UvwoEoo,394,2.0
395,zLq8jQ4Hkt0,395,
396,GBBC54ZHrow,396,
397,w3uRfO70ih0,397,
398,SrVLMW3Vvb0,398,
399,VR28DVndVso,399,8.0
400,1jfUKf-ik4Y,400,
401,mKcMSjLE1Ns,401,
402,QqNI9aRUb3k,402,
403,gOw0NaYKPgA,403,
404,OVihEWYH54I,404,
405,iHxOYwPNjrQ,405,25.0
406,6zELh2eR5Rc,406,7.0
407,y1x0JeslkuI,407,
408,5gOhkIGFaZ4,408,
409,PU-WELJZ9vw,409,
410,RpmD1LEyMm8,410,
411,dRgjiiyW_LQ,411,
412,V3dqovnbfio,412,
413,9LzoLVihmdg,413,
414,LFxXkxjNkhg,414,
415,IgRD5eimbtI,415,
416,R2tdDiNw9xs,416,10.0
417,s0HwsJZOPpc,417,18.0
418,PfpqJxt7ILA,418,
419,rwPzAy1JbiM,419,
420,9Og_sRoxZuM,420,0.0
421,BcXlYyLgz9k,421,33.0
422,SyrjKZ46wDY,422,0.0
423,wxIrQmvU5SI,423,0.0
424,nyX-e9BiSMc,424,
425,cph3y2fBaC8,425,5.0
426,OYWWg-QL7cQ,426,0.0
427,_5ejnl4rO0c,427,
428,gT0XRuW-TGI,428,14.0
429,NH1Y6mDyzLw,429,
430,CfyVh6sUmd0,430,
431,rOP4_GBwlDI,431,2.0
432,iLsJbtRu_tE,432,9.0
433,cPoe2sxg1TM,433,13.0
434,GNasQUbr93s,434,1.0
435,_1x4_Fs3h8s,435,0.0
436,tkmXO8W71rU,436,
437,0hK8EsIGYnY,437,
438,3dfRTg3u0sM,438,
439,pN1WqOiSNH4,439,
440,RrOOostfWao,440,
441,yOHyUI7uYXQ,441,
442,di7PtnYX4X8,442,
443,SXBReln1iHA,443,8.0
444,qMHd4sMzO4c,444,4.0
445,9GMjYldvDfc,445,2.0
446,iBRWElDHI7I,446,1.0
447,4pTYq2el8ZY,447,0.0
448,ILi9PcPbx0g,448,
449,ix5bM8k35-c,449,
450,zAPj0KKVXqs,450,
451,XcWbhPdoRAs,451,5.0
452,Fd290-1Gvu8,452,1.0
453,OG8y_96hYnY,453,4.0
454,lOs-pqvNZGs,454,34.0
455,dTlUqkEvFlA,455,22.0
456,RK7mchWwXZQ,456,8.0
457,t-0Mj0yDTQs,457,1.0
458,V_nCz6x_eV8,458,30.0
459,wL7iWrmQbF4,459,0.0
460,wPZanHhSgQE,460,12.0
461,eRyySv1ptAo,461,
462,lAY02_ZDcSM,462,1.0
463,wgJU7ou4zeQ,463,12.0
464,1ifK6cN_l8U,464,11.0
465,6Qs5Sfub8XU,465,
466,JJ4mhKyxpB8,466,
467,4c2VJxoKGqo,467,0.0
468,nCAR4scWIM4,468,
469,5KvvWlLUpzg,469,
470,NxEGX4_4NA4,470,
471,pNkOFnKoToM,471,
472,Zjpg9Tp7Ksw,472,6.0
473,xOogsTUwPm8,473,21.0
474,Jeryg_kHrQ4,474,
475,9_ahfKkSwTM,475,
476,6sCrMcFoyls,476,
477,YLtSwrXV6_8,477,
478,L8WWdReBAcM,478,0.0
479,MoRYnOsZGR0,479,
480,fxRupLvfl10,480,
481,3cvINRNbo0A,481,
482,U5RQsx_r8pk,482,
483,ykSxQqCglNU,483,
484,jx7tXeKUcRY,484,
485,wM5HiBBXbk4,485,
486,IA1R2vvtzRU,486,
487,lRDnBTUp9cw,487,45.0
488,l6veoQryVNM,488,0.0
489,HTtzOrPj2nc,489,
490,TdoIHW5C1oA,490,10.0
491,5tLiHj3qCB4,491,
492,rQy-6x8ismI,492,
493,KhVObgcnDX8,493,
494,4vYjZcKUAkU,494,
495,pT07vs6Qlgc,495,
496,dicvzicEB0E,496,8.0
497,NyF0hfb5-bU,497,4.0
498,qun5kIQSDlQ,498,
499,MlJEAZ_GX6w,499,5.0
500,Ae_P5BtKj_Q,500,
501,3TflML9AnGc,501,
502,5_0ce1p0PFU,502,10.0
503,cCfK0J0e-BE,503,
504,BZ2_7UbMdhM,504,
505,qvktEsj4evo,505,
506,FLW6j_QJeUI,506,5.0
507,boamvNdDkzI,507,
508,jq4hGtWCfbQ,508,
509,7M6Fx4e8t4A,509,5.0
510,04HJwm4-jgo,510,10.0
511,py2uNtdOSXM,511,
512,bETUsP14_yk,512,
513,mEnTJ-YYQyw,513,
514,VUSCVE8cPJk,514,
515,Xg_P8xAYz1o,515,
516,rulxnsP6FUk,516,9.0
517,comv9ZeUsv4,517,18.0
518,A1aXCkmdcJA,518,
519,o4qQXMXqdwY,519,12.0
520,XS9vYiihIkI,520,
521,lErkHH_rUOs,521,
522,TgC99PJ_l-8,522,10.0
523,x-JHmzm2rms,523,8.0
524,8vjX0W0Y3Uw,524,17.0
525,4DTvteK-9gQ,525,
526,b-OtsPVNhTw,526,
527,hhb81WnMKzk,527,
528,Ewt2mZl7DVI,528,
529,zq2lhwch0os,529,
530,OjfVCAYRU6w,530,
531,hrCwbbGB2X0,531,
532,Fp1sQb3p69U,532,
533,eqZ7BF7oCXI,533,6.0
534,ldzspo3jOY8,534,2.0
535,xiR_WlKaZcw,535,
536,sBFB28Ta2Qg,536,12.0
537,yp8dVmiQhaQ,537,
538,tqqLI-9aXoA,538,10.0
539,6bHqCXq6FcM,539,
540,IjkUVfqLA74,540,
541,OdL_ZhTt96s,541,
542,7ZcM_8sTJFQ,542,6.0
543,NhmbZe9Uihs,543,5.0
544,D_6wPlj2aqo,544,
545,9bMRlgt1ze4,545,
546,fjHpU5sMDtA,546,
547,Xgi79q_rOLY,547,4.0
548,h0ywKMpxclw,548,
549,u4oUavJYkX4,549,
550,49V1Q1gG3G8,550,0.0
551,oOr834rPY1M,551,24.0
552,mT-bJ7i7YWQ,552,
553,pvrfIhXGcYs,553,
554,eAhl9hEzE8Y,554,37.0
555,sCVgompAe0k,555,
556,Foykwi6mSjk,556,
557,e5T9Vq96axE,557,
558,R0CAAlMo3f8,558,
559,7Yy6GaJs2kc,559,0.0
560,Y46L_Y1NQuA,560,8.0
561,0OS5E3iKWT0,561,
562,Zsus9yFgaJM,562,
563,IWCkNwfs-D8,563,
564,CpQRRua6_yw,564,
565,B9ZYfVHAvGM,565,
566,g9pK5O8OTdM,566,
567,WDNDotvUOyU,567,18.0
568,CfXNXVr0wlc,568,
569,U583VgysAFE,569,
570,W2cJSMkwyK4,570,
571,Ia0CS8uvegg,571,
572,isBOenek2zw,572,1.0
573,VPbX9hMDP9g,573,
574,J_8BG2FaMhs,574,1.0
575,71ZZWroAf5g,575,
576,7nMVJ9068IA,576,
577,baNCZyt96Rg,577,
578,RGDua5YnCaY,578,
579,GGgUHDQNFYI,579,26.0
580,y0ct7DIIpAw,580,
581,CblP1cx7lD4,581,
582,E2RP33YdpRM,582,
583,YPO1BzorVCE,583,0.0
584,NgUmZ-A1_UY,584,24.0
585,ZdV9as_y3gU,585,
586,pzw4eEVTglE,586,18.0
587,QmFNWMU2hKU,587,
588,U-NxgMJzJ70,588,1.0
589,Y-jwQjM2P4o,589,
590,C8VrZRi3DRo,590,7.0
591,P3eHCpPqo-4,591,
592,P5YqajZrK_w,592,29.0
593,pNk6d2hauw4,593,
594,ysNr4gTikNI,594,49.0
595,wKpavCdyRG0,595,
596,86PDfL_fhc0,596,
597,akBGu8G1gy0,597,11.0
598,WZRROPz2n5o,598,4.0
599,avL2iUbHNyM,599,
600,2jl1_0HYNzU,600,
601,eFkHTiuSNdo,601,1.0
602,1tPJRt0yCAI,602,
603,d8P6EX4cesc,603,
604,LVfOuQR4tvY,604,
605,F2kDGXljdGE,605,
606,W86RtAYnVD0,606,2.0
607,8HsyEvr5Pnw,607,10.0
608,bAjPm8faVgE,608,
609,jLInO21orZo,609,
610,Ia0BagfccMc,610,15.0
611,dFMtQ5UKz-I,611,
612,ybsBFSRpDxs,612,
613,8sSxPBTCM1s,613,15.0
614,WjEU8s5d6OE,614,
615,f-AX6SFnSM4,615,
616,TmvjVLkuw-g,616,1.0
617,0-PNnk0cNOI,617,0.0
618,3KOcSBVRvW0,618,
619,UncR_S-2TIY,619,13.0
620,PAgQazK2He4,620,5.0
621,VzYhyqw6xpY,621,
622,UTEsXtGA7tA,622,
623,C4DCjyhBS74,623,19.0
624,lNdf8okJ5Jw,624,
625,meLEnsbavwE,625,
626,T_vR5Puir98,626,10.0
627,fCHBW9LhdPE,627,
628,2XDIIHt4ajg,628,
629,JeBz1icvEAs,629,
630,Nt3z-2A10II,630,11.0
631,MhcO4Wf7ngA,631,
632,axMqYtZ4_Ig,632,
633,_RmQ19s60gQ,633,
634,Yb07Q4HsYb4,634,17.0
635,Qhnm-FnKANs,635,6.0
636,4d2Ziy0uJBk,636,4.0
637,oLoZUlQWdlk,637,
638,0LBazktPezg,638,13.0
639,cAkBhfQigKU,639,
640,lHNl7yTEy9o,640,19.0
641,mpyaJpTXIc8,641,2.0
642,Y1Y-Si4l0fw,642,6.0
643,A3V8mVpUR_Q,643,0.0
644,c2VELm-Qbsw,644,
645,CCexBMdG-9Q,645,
646,nn9TUhQ4BxU,646,12.0
647,Gv4HiWZJNQU,647,
648,dwATjHPOCl4,648,
649,Jzy_OfYDhoI,649,
650,uJRXoVh-zWA,650,
651,NlOJSiSdCq8,651,24.0
652,CebTmTayjpc,652,
653,GZlUkkYB7UY,653,
654,PyAW6OoKkm8,654,21.0
655,BKsf9BWhEOM,655,
656,1SM3vj4ukos,656,
657,40VSWoSfu_E,657,
658,Z2vQECSqsjU,658,7.0
659,WEFMu1m1kRA,659,
660,TsZ-fUvaz_A,660,15.0
661,v21mbIlJ8Js,661,0.0
662,mRJxSuXyJkA,662,15.0
663,AHGKniF_jbo,663,
664,pndzBnG8fNw,664,
665,t1jA5vJ_5B0,665,
666,MuVYmAkt_lo,666,
667,0OPbqSxLeyI,667,1.0
668,3KzRYPdn4Dk,668,7.0
669,NvV19Al4Z80,669,
670,dMNv8TsyyBQ,670,
671,ccYlNTpsf8c,671,
672,NbR5H98M-Uw,672,
673,oow7tH4hAig,673,1.0
674,7NEwZVt4kUc,674,0.0
675,vWMMqjsL62A,675,5.0
676,yIWhJwip6jU,676,12.0
677,Pi4etPfDSgs,677,
678,8cW58azGwa8,678,0.0
679,dLE9eLw3LXA,679,
680,6pispnSqyAA,680,
681,SyDVgXcOS-M,681,
682,KuCkat0_mog,682,
683,gppcniiaDKg,683,4.0
684,3pnXxNJnUro,684,0.0
685,8ThXJT36oj8,685,9.0
686,F7QHklMrTxk,686,
687,gRaUjUMgJKg,687,
688,UhYF2pxdtjY,688,31.0
689,DrayRJi9Qoc,689,
690,NgXBTve1cC4,690,18.0
691,J8aySt9Wfr4,691,5.0
692,b0KL000yTuo,692,6.0
693,O96hOFqkFrI,693,18.0
694,HWgbnHtwIFA,694,1.0
695,YRflSnxmpiQ,695,8.0
696,MvBse0IAxPg,696,8.0
697,o9pSW9dUTMM,697,0.0
698,S6h6F-YSMWc,698,0.0
699,7L0ld_Rjh38,699,
700,mZMRv8w_Hns,700,2.0
701,v0I9YDKKfcE,701,7.0
702,tAU6zHfc8cY,702,
703,2qXrDF0mvhI,703,0.0
704,O41MRoICOe0,704,
705,FZui9cs8ENI,705,3.0
706,1PhkR2HFGns,706,
707,KscefJ1yhM0,707,
708,w0D79jEcwzw,708,18.0
709,P2BD1hMn8Qk,709,11.0
710,kU1DI8HsYAg,710,0.0
711,_jD9-skWm9o,711,
712,Vt6Wvh0bmK4,712,
713,3BtngL-6C8E,713,1.0
714,ybsfA9Uda6o,714,
715,dStQSts5QvY,715,
716,IjEaSpqGESU,716,
717,HjtNGmzyS3U,717,6.0
718,xaNR9aM-K5M,718,14.0
719,ouMM8LaH8Jg,719,10.0
720,tckUHPw7ad0,720,
721,MYWQG4Z_LYo,721,
722,Mn674F3N_28,722,26.0
723,kXmsbHwq99s,723,
724,ZUAT40ROoCo,724,
725,blQmzUJr_MA,725,3.0
726,PqXpb-Mmnms,726,0.0
727,L5kOFRPoAmU,727,1.0
728,RYSLaLzTkWw,728,0.0
729,gctsGGKJRks,729,23.0
730,Wq5JZJxKOQE,730,3.0
731,DONHX_mGRtk,731,
732,b_jpB2mmoK8,732,1.0
733,tt5Zv8Nm9GE,733,
734,sV0kEYuXLYU,734,28.0
735,s_hyNrOXSOc,735,
736,X9ZTs4Glj8M,736,7.0
737,YLUe-hrrE0Q,737,
738,5E899BYsVvM,738,15.0
739,ZXHQ_d-nqx8,739,15.0
740,3TD1ZpfUOBM,740,
741,75fRoTOAdlw,741,15.0
742,TOOLCwP2io4,742,
743,4hNa8uiNdR8,743,
744,tmYHmXsULwQ,744,
745,cOj9t3WD7F0,745,
746,1cNvmetXEh8,746,
747,tZJdLevr_w8,747,16.0
748,Fkn5nr_84pA,748,
749,71wGExBINCs,749,
750,i3Yj1M6wS5w,750,
751,uRpJ76ntOlk,751,11.0
752,nY4zQ6BH3BQ,752,0.0
753,bGkzGFhZEPs,753,1.0
754,_x6kSEEY6cU,754,
755,A5JqB9DWiEQ,755,
756,DYZEX87y4dc,756,9.0
757,o0WYXM0AHSU,757,1.0
758,UBBh21uf4xI,758,
759,f8O-KEsP9IQ,759,
760,vcy-sOEKzDY,760,7.0
761,G9fVcrT6RSQ,761,
762,DUaVElcfXsk,762,1.0
763,7wGx7qdi9Dg,763,
764,GlPAVm8Gl6M,764,
765,BfrDpylSEyM,765,
766,ds44qg0crCw,766,4.0
767,7PgWCpiYnCA,767,
768,Dl0JBukoZN8,768,16.0
769,RUEJ-hWnOwY,769,16.0
770,oXVRkG8s5Q8,770,6.0
771,E4-1RMjHqSo,771,
772,dQyd1H6FzJE,772,
773,M54TKy80TKg,773,1.0
774,w_2RFqsniXc,774,
